DISTRICT,D20GJ20R,D20GJ21R,D20GUA20R,D20GUA21R,D20GY20R,D20GY21R,D20GZ20R,D20GZ21R,D30GJ20R,D30GJ21R,D30GUA20R,D30GUA21R,D30GY20R,D30GY21R,D30GZ20R,D30GZ21R,D40GJ20R,D40GJ21R,D40GUA20R,D40GUA21R,D40GY20R,D40GY21R,D40GZ20R,D40GZ21R,DA0GJ20R,DA0GJ21R,DA0GUA20R,DA0GUA21R,DA0GY20R,DA0GY21R,DA0GZ20R,DA0GZ21R,DB0GJ20R,DB0GJ21R,DB0GUA20R,DB0GUA21R,DB0GY20R,DB0GY21R,DB0GZ20R,DB0GZ21R,DE0GJ20R,DE0GJ21R,DE0GUA20R,DE0GUA21R,DE0GY20R,DE0GY21R,DE0GZ20R,DE0GZ21R,DF0GJ20R,DF0GJ21R,DF0GUA20R,DF0GUA21R,DF0GY20R,DF0GY21R,DF0GZ20R,DF0GZ21R,DH0GJ20R,DH0GJ21R,DH0GUA20R,DH0GUA21R,DH0GY20R,DH0GY21R,DH0GZ20R,DH0GZ21R,DI0GJ20R,DI0GJ21R,DI0GUA20R,DI0GUA21R,DI0GY20R,DI0GY21R,DI0GZ20R,DI0GZ21R,DISTNAME,DL0GJ20R,DL0GJ21R,DL0GUA20R,DL0GUA21R,DL0GY20R,DL0GY21R,DL0GZ20R,DL0GZ21R,DM0GJ20R,DM0GJ21R,DM0GUA20R,DM0GUA21R,DM0GY20R,DM0GY21R,DM0GZ20R,DM0GZ21R,DR0GJ20R,DR0GJ21R,DR0GUA20R,DR0GUA21R,DR0GY20R,DR0GY21R,DR0GZ20R,DR0GZ21R,DS0GJ20R,DS0GJ21R,DS0GUA20R,DS0GUA21R,DS0GY20R,DS0GY21R,DS0GZ20R,DS0GZ21R,DW0GJ20R,DW0GJ21R,DW0GUA20R,DW0GUA21R,DW0GY20R,DW0GY21R,DW0GZ20R,DW0GZ21R
"'108804",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1.5,2.4,3.6,3.6,0,0,.,.,.,.,.,.,.,.,0,0,1.7,1.3,3.9,4,0,0,0,0,2.7,3.3,3.5,6.7,0,0,0,0,1.5,2.5,3.6,3.7,0,0,.,.,.,.,.,.,.,.,"TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY",0,0,0,0,6.3,7.7,0,0,0,0,0,1.3,3.6,0,0,0,0,0,0.7,2.2,3.9,1.5,0,0,0,0,0,3.2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"'108807",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,85.7,71.4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.4,1.6,81.3,75.7,0,0.4,0,0,0,0,54.5,37.9,0,0,0,0,0.5,1.5,82.2,75.8,0,0.2,0,0,0.3,2.1,86.5,80.9,0,0.4,0,0,0.5,1.7,82,76.6,0,0.4,-1,-1,-1,-1,-1,-1,-1,-1,"IDEA PUBLIC SCHOOLS",0,0,0.5,0.3,84.9,80.1,0,0,0,0,0.5,1.1,75.9,70.4,0,0.3,0,0,0.2,0.7,74.9,67.8,0,0.1,0,0,0,0,33.9,30,0,0,0,0,0,0,69,69.2,0,0
"'108808",-1,.,-1,.,-1,.,-1,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,21.7,23.2,82.5,69,44.2,45.1,0,0,.,.,.,.,.,.,.,.,19.4,25.5,83.7,70.4,41.8,51,0,0,14.3,29.6,82.5,76.5,47.6,49.4,0,0,21.8,23.4,82.4,68.8,44.5,45.4,0,0,.,.,.,.,.,.,.,.,"VANGUARD ACADEMY",0,5.6,25,27.8,12.5,38.9,0,0,29.8,14.8,82.5,59,40.4,39.3,0,0,4.8,5,38.1,32.5,4.8,30,0,0,-1,0,-1,27.3,-1,9.1,-1,0,.,.,.,.,.,.,.,.
"'108809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EXCELLENCE IN LEADERSHIP ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'108902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.9,1,25.5,36,10.6,7.8,11.6,16.8,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.4,24.4,33.5,10.7,8,10.9,15,1.2,1.8,28.2,41.3,14.2,9.7,14.2,19.4,0.9,1,25.5,36.1,10.5,7.9,11.5,16.8,.,.,.,.,.,.,.,.,"DONNA ISD",0,0,10.9,18,8.4,7.1,2.3,4,0.6,0.2,22.8,30.5,7,5.9,8.9,14.1,0.1,0,17.5,21.2,7.2,5.8,6.5,7.2,0,0,2.6,3.8,0,1.3,1.3,1.3,-1,-1,-1,-1,-1,-1,-1,-1
"'108903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,11,30.2,30.5,8.2,6.7,2.5,1.5,.,-1,.,-1,.,-1,.,-1,8,10.8,30.2,30.3,8.2,6.7,2.5,1.5,10.9,15.6,33.3,43.9,8.5,9.4,1.8,0,8.1,11.2,30,29.8,8.3,6.8,2.2,1.5,.,.,.,.,.,.,.,.,"EDCOUCH-ELSA ISD",3.6,0,12.7,6.7,12.7,4.4,0,0,5.5,6.1,27.6,15.9,8,3.7,3,3,3,0,11.3,10.2,5.4,3.9,0.6,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"'108904",28.6,16.7,42.9,33.3,42.9,16.7,0,16.7,0,14.3,62.5,42.9,37.5,28.6,0,0,-1,.,-1,.,-1,.,-1,.,9.8,9.6,37.9,39.1,23.5,22.6,8.4,9.9,-1,-1,-1,-1,-1,-1,-1,-1,8.8,8.6,33.9,35,22.6,21.9,8.2,8.7,12.5,13.7,43.9,45.8,28.8,28.8,9.7,11.9,9.8,9.6,37.8,39.2,23.5,22.5,8.5,10,.,.,.,.,.,.,.,.,"EDINBURG CISD",0.6,0.3,9,9.4,19,21.5,2.7,3.6,7.1,5.3,31.7,32.2,18.1,16,7.1,7.7,6.1,0.7,25.1,13.2,17.3,12.6,3.9,2.8,0,1.2,2,4.3,1.4,1.9,0.7,0,9.4,3.7,37.5,29.6,18.8,22.2,3.1,3.7
"'108905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30.2,27.7,56,61.7,50,43.5,0,0,.,.,.,.,.,.,.,.,28.4,27.1,55,61.1,52.1,44.1,0,0,37.6,38.7,59,70.8,54.7,50.4,0,0,30.2,27.7,56,61.7,50,43.5,0,0,.,.,.,.,.,.,.,.,"HIDALGO ISD",9.9,5.9,35.1,34.3,58.6,52.9,0,0,23.7,14.7,53.4,50.9,45.8,35.3,0,0,10.5,13.8,38.2,51.6,49.3,39.4,0,0,0,0,6.3,18.8,0,12.5,0,0,.,.,.,.,.,.,.,.
"'108906",0,-1,0,-1,50,-1,0,-1,0,14.3,20.8,39.3,54.2,67.9,4.2,14.3,.,.,.,.,.,.,.,.,4.8,5.8,25.8,27.6,31.6,34.9,5.5,7.6,-1,-1,-1,-1,-1,-1,-1,-1,5.3,5.8,23.2,24.1,26.1,30.1,3.9,5.4,6.5,8.2,29.7,33.5,36.5,44.5,6.9,10,5,5.8,25.8,27.6,30.9,33.6,5.6,7.5,.,-1,.,-1,.,-1,.,-1,"MCALLEN ISD",1.5,2.4,15.3,10.8,27.6,33.3,1,0.4,3.1,3.3,22,21.7,26.9,25.2,4.1,5.3,1.8,2.2,13.3,11.8,17,18.8,1.1,1.7,0.8,0,5.8,1.3,3.3,2.6,0.8,0,0,1.7,28.8,21.7,39,53.3,3.4,6.7
"'108907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.8,15.2,43.9,41.9,9.2,6.8,0,0,-1,.,-1,.,-1,.,-1,.,15.5,10.3,39.7,36.2,10.7,7.7,0,0,19.6,15,47.5,47.7,14,9.2,0,0,18,15.4,43.7,42,9.3,6.9,0,0,.,.,.,.,.,.,.,.,"MERCEDES ISD",0,0,0,3.1,7,15.6,0,0,16,15.4,40.3,36.7,4.4,4.7,0,0,3.6,2.4,16.7,20.9,4.8,7.1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"'108908",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,6.4,6.1,37.6,39,11.2,14,1.3,1.4,-1,-1,-1,-1,-1,-1,-1,-1,6.5,6.3,33.8,34.6,11.1,12.9,1.1,1.6,8.5,7.6,41.2,40,12.1,17.6,0.8,1.2,6.5,6.1,37.4,39.1,11.2,14.1,1.3,1.3,-1,.,-1,.,-1,.,-1,.,"MISSION CISD",0.5,4.2,13.7,13.1,6.6,10.8,0,0.9,4.5,4.6,34.4,38,10.4,10.6,1.8,1.7,2.4,2.7,22.3,24.9,5.6,7.2,0.5,0.6,0,6.3,3.4,7.8,0,1.6,0,0,0,0,66.7,12.5,0,0,0,0
"'108909",.,-1,.,-1,.,-1,.,-1,-1,20,-1,60,-1,40,-1,0,.,.,.,.,.,.,.,.,21.7,19.5,51.7,52,21.8,14.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,20.9,18,50.3,50.9,22,14.5,0,0,27.8,26.6,56.3,60.3,27.1,20.3,0,0,21.6,19.5,51.7,51.9,21.7,14.7,0,0,-1,.,-1,.,-1,.,-1,.,"PHARR-SAN JUAN-ALAMO ISD",1.4,2.2,25.1,19.7,20.8,10.7,0,0,14.9,12.8,46.6,44.3,15.9,9.4,0,0,7.3,3.2,36.3,25.9,18.1,8,0,0,1.2,0,12.8,7.4,1.8,1.6,0,0,23.5,12.5,47.1,62.5,23.5,0,0,0
"'108910",.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,25.8,30.3,44.5,54.9,0.8,3.3,0,0,.,.,.,.,.,.,.,.,26,30.3,44.9,54.9,0.8,3.3,0,0,30.2,33.8,36.5,60,0,4.6,0,0,26,30.3,44.1,54.9,0.8,3.3,0,0,.,.,.,.,.,.,.,.,"PROGRESO ISD",0,0,18.2,0,0,0,0,0,21.5,26.3,52.3,49.1,1.5,1.8,0,0,0,0,18.5,5.7,1.9,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.
"'108911",-1,-1,-1,-1,-1,-1,-1,-1,0,0,84.6,90,61.5,40,0,0,.,-1,.,-1,.,-1,.,-1,7.6,7,47.6,48.7,33.8,29.1,0,0,0,0,16.7,40,0,20,0,0,8.6,7.4,41.8,40.3,31.9,23.3,0,0,8.1,8.8,49.8,52.9,35.4,32.4,0,0,7.8,7.6,47,48.3,33.6,28.9,0,0,.,.,.,.,.,.,.,.,"SHARYLAND ISD",4.9,2.3,13.4,9.1,28,25,0,0,7,5.3,45.3,44.8,32,26.2,0,0,3.4,1.7,17.7,14.7,15.1,12.4,0,0,2.7,0,5.4,11.7,5.4,3.3,0,0,6.5,0,48.4,48.1,32.3,30.8,0,0
"'108912",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.6,7.7,33.7,35,13.5,17.1,0,0,.,.,.,.,.,.,.,.,9.5,7.9,32.8,33.8,13.8,16.6,0,0,11.9,9.9,37.2,37.9,18.5,21.2,0,0,9.7,7.7,33.8,35,13.6,17.1,0,0,.,.,.,.,.,.,.,.,"LA JOYA ISD",1.8,2.6,10,14.9,8.6,13,0,0,7.3,5.1,30.1,31.5,8.3,12.5,0,0,5,3,22.6,22.9,9.3,11.8,0,0,0,0,5.8,2.7,0.7,1.4,0,0,-1,0,-1,20,-1,20,-1,0
"'108913",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,6.3,6.9,38.3,43.1,11.7,10.9,6.8,12.2,-1,-1,-1,-1,-1,-1,-1,-1,5.7,4.8,34.3,38.8,11.4,8.9,4.4,9.1,7,7.9,41.7,47.5,15.6,12.8,8.4,14.1,6.4,7,38,43,11.4,10.7,6.4,12,-1,-1,-1,-1,-1,-1,-1,-1,"WESLACO ISD",1.1,0.6,21.1,24,11.1,10.1,0.6,1.7,5.7,5.8,35.2,38.6,8.1,8.9,5.2,10.2,4.4,2.5,28,28.6,7,5.9,1.3,5.2,0,0,6.3,9.1,0,1.1,0,0,0,0,75,50,33.3,40,41.7,40
"'108914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.9,10.3,48.7,17.9,0,0,0,0,.,.,.,.,.,.,.,.,15.6,10.5,46.9,18.4,0,0,0,0,28.6,17.4,71.4,26.1,0,0,0,0,17.9,10.3,48.7,17.9,0,0,0,0,.,.,.,.,.,.,.,.,"LA VILLA ISD",-1,0,-1,0,-1,0,-1,0,5.6,0,22.2,6.3,0,0,0,0,15.4,4.3,23.1,13,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.
"'108915",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,12.7,20.6,20,7.9,5.5,0,0,.,.,.,.,.,.,.,.,0,11.3,19.7,17,8.2,5.7,0,0,0,25,24.3,37.5,10.8,8.3,0,0,0,12.7,20.6,20,7.9,5.5,0,0,.,.,.,.,.,.,.,.,"MONTE ALTO ISD",0,0,0,0,0,0,0,0,0,3.2,15.4,6.5,3.8,3.2,0,0,0,0,5.1,0,2.6,0,0,0,-1,0,-1,0,-1,0,-1,0,.,.,.,.,.,.,.,.
"'108916",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.3,14.4,44.1,45.1,42.2,42.8,0,0,.,-1,.,-1,.,-1,.,-1,12.1,13.3,43.2,44.1,42.9,43.4,0,0,15.6,20.1,50.3,54.9,54.7,50.7,0,0,12.3,14.5,44.1,45.1,42.2,43.1,0,0,.,.,.,.,.,.,.,.,"VALLEY VIEW ISD",1.5,5.4,11.9,21.6,44.8,49.5,0,0,8.9,9.3,38,36.4,29.6,35.8,0,0,2.4,3.8,20.4,24.4,41.7,38.8,0,0,0,0,18.8,0,0,11.1,0,0,.,-1,.,-1,.,-1,.,-1
"'109901",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,72.4,75,0,0,0,0,.,.,.,.,.,.,.,.,0,-1,57.1,-1,0,-1,0,-1,0,0,78.9,100,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"ABBOTT ISD",.,.,.,.,.,.,.,.,0,0,60,33.3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,70.4,83.3,0,0,0,0
"'109902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.3,7.7,56.3,38.5,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,14.3,50,28.6,0,0,0,0,0,12.5,71.4,50,0,0,0,0,-1,16.7,-1,33.3,-1,0,-1,0,.,.,.,.,.,.,.,.,"BYNUM ISD",.,.,.,.,.,.,.,.,11.1,0,44.4,20,0,0,0,0,0,-1,22.2,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.1,0,66.7,50,0,0,0,0
"'109903",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,33.3,84.2,0,0,0,0,.,.,.,.,.,.,.,.,0,0,26.7,75,0,0,0,0,0,0,60,88.9,0,0,0,0,0,-1,50,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,"COVINGTON ISD",.,-1,.,-1,.,-1,.,-1,0,0,14.3,80,0,0,0,0,0,0,28.6,84.6,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,28.6,87.5,0,0,0,0
"'109904",-1,0,-1,0,-1,0,-1,0,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0.8,1.6,40.8,28.6,0,0,0,0,6.3,5.3,18.8,15.8,0,0,0,0,0,0,37,13.6,0,0,0,0,1.7,1.3,45.8,35.5,0,0,0,0,0,1.4,40.5,23.9,0,0,0,0,.,.,.,.,.,.,.,.,"HILLSBORO ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,2,36.1,18,0,0,0,0,0,0,10.6,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1,51.7,0,0,0,0
"'109905",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,43.8,23.1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,14.3,18.8,0,0,0,0,0,0,50,66.7,0,0,0,0,-1,0,-1,55.6,-1,0,-1,0,.,.,.,.,.,.,.,.,"HUBBARD ISD",-1,.,-1,.,-1,.,-1,.,0,0,38.9,10,0,0,0,0,0,0,15.4,7.7,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,53.8,6.7,0,0,0,0
"'109907",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,37.5,41.5,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,22.2,25,0,0,0,0,0,0,50,68,0,0,0,0,0,0,35.3,31.6,0,0,0,0,.,-1,.,-1,.,-1,.,-1,"ITASCA ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,28.6,0,0,0,0,0,0,0,5.9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56.3,0,0,0,0
"'109908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MALONE ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'109910",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.1,0,33.3,62.5,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,11.1,0,33.3,60,0,0,0,0,0,0,33.3,83.3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"MOUNT CALM ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'109911",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,0,0,25.8,29,0.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,15.4,13.3,1.5,4.4,0,0,0,0,29.3,32.1,0,1.9,0,0,0,0,25,15.8,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"WHITNEY ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,22.6,25,1.6,5,0,0,0,0,8.5,3.6,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,28.4,35.5,1.1,4.8,0,0
"'109912",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,5.3,36.4,36.8,0,0,0,0,.,.,.,.,.,.,.,.,0,0,10,28.6,0,0,0,0,0,0,37.5,50,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"AQUILLA ISD",-1,.,-1,.,-1,.,-1,.,0,9.1,35.7,27.3,0,0,0,0,0,-1,16.7,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6.3,44.4,37.5,0,0,0,0
"'109913",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.2,0,41.7,37.5,0,6.3,0,0,.,.,.,.,.,.,.,.,0,0,42.9,28.6,0,0,0,0,0,0,33.3,66.7,0,11.1,0,0,0,0,60,12.5,0,12.5,0,0,.,-1,.,-1,.,-1,.,-1,"BLUM ISD",.,.,.,.,.,.,.,.,8.3,0,50,0,0,0,0,0,0,0,28.6,14.3,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5.3,0,36.8,47.8,0,4.3,0,0
"'109914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,33.3,23.5,0,0,0,0,.,.,.,.,.,.,.,.,0,0,40,15.4,0,0,0,0,0,0,33.3,12.5,0,0,0,0,0,0,50,33.3,0,0,0,0,.,.,.,.,.,.,.,.,"PENELOPE ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,33.3,33.3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,22.2,12.5,0,0,0,0
"'110901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.1,0,22.2,12.5,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,12.5,0,0,0,0,0,14.3,0,14.3,0,0,0,0,0,0,0,16.7,0,0,0,0,0,.,.,.,.,.,.,.,.,"ANTON ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'110902",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,41.4,34.1,2.1,1.2,0,0,-1,0,-1,11.1,-1,0,-1,0,0,0,25,29.8,1.3,0,0,0,0,0,46.8,38,0,0,0,0,0,0,40.6,26.7,1,0,0,0,.,.,.,.,.,.,.,.,"LEVELLAND ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,35.3,29.5,4.4,2.6,0,0,0,0,14.7,14.4,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,45.7,53.7,4.3,4.9,0,0
"'110905",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,52.9,74.1,5.9,3.7,0,0,.,.,.,.,.,.,.,.,0,0,16.7,75,0,0,0,0,0,0,57.9,92.3,5.3,0,0,0,0,0,20,66.7,0,0,0,0,.,.,.,.,.,.,.,.,"ROPES ISD",.,.,.,.,.,.,.,.,0,0,46.7,57.1,6.7,7.1,0,0,0,-1,14.3,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,66.7,78.9,8.3,5.3,0,0
"'110906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,45.2,45.9,0,5.4,0,0,-1,.,-1,.,-1,.,-1,.,0,0,36.4,41.2,0,0,0,0,0,0,45.5,54.5,0,9.1,0,0,0,0,36.4,44.4,0,11.1,0,0,.,.,.,.,.,.,.,.,"SMYER ISD",.,.,.,.,.,.,.,.,0,0,45,42.3,0,3.8,0,0,0,0,35.3,22.2,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,52.6,47.4,0,0,0,0
"'110907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,51.9,43.2,1.9,0,0,0,.,.,.,.,.,.,.,.,0,0,27.8,8.3,5.6,0,0,0,0,0,64,45.5,4,0,0,0,0,0,43.8,33.3,3.1,0,0,0,.,.,.,.,.,.,.,.,"SUNDOWN ISD",.,.,.,.,.,.,.,.,0,0,41.4,40,0,0,0,0,0,0,21.4,33.3,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,63.6,56.3,0,0,0,0
"'110908",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.1,0,63.6,77.8,0,0,0,0,.,.,.,.,.,.,.,.,16.7,-1,50,-1,0,-1,0,-1,20,0,80,100,0,0,0,0,0,-1,40,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,"WHITHARRAL ISD",.,.,.,.,.,.,.,.,0,-1,50,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,16.7,-1,83.3,-1,0,-1,0,-1
"'111801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LAKE GRANBURY ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'111901",0,0,16.7,11.1,25,22.2,0,0,0,0,42.9,50,28.6,16.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,20.6,24.4,11.6,15.1,0,0,0,0,14.3,28.6,0,0,0,0,0,0,8,10.5,6.5,9.4,0,0,0,0,26.5,28.1,12.7,16.7,0,0,0,0,11,13.9,5.9,11.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"GRANBURY ISD",0,0,0,0,0,4.3,0,0,0,0,14.7,20.7,10.6,13.4,0,0,0,0,1.4,6,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,24,28.4,13.2,16.5,0,0
"'111902",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,40,50,0,0,0,0,.,-1,.,-1,.,-1,.,-1,0,0,23.1,23.5,0,0,0,0,0,0,61.5,75,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"LIPAN ISD",-1,.,-1,.,-1,.,-1,.,0,0,23.5,21.4,0,0,0,0,0,0,25,12.5,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,44.4,60,0,0,0,0
"'111903",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,42.9,50,10.7,0,0,0,.,-1,.,-1,.,-1,.,-1,0,0,50,30,7.1,0,0,0,0,0,50,68.2,6.7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"TOLAR ISD",.,-1,.,-1,.,-1,.,-1,0,0,34.6,34.6,15.4,0,0,0,-1,0,-1,10,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,42.3,53.5,11.5,0,0,0
