DISTRICT,DD005AMA1221R,DD005AMA1321R,DD005AMA1S21R,DD005ARE1221R,DD005ARE1321R,DD005ARE1S21R,DD005ASC1221R,DD005ASC1321R,DD005ASC1S21R,DD205AMA1221R,DD205AMA1321R,DD205AMA1S21R,DD205ARE1221R,DD205ARE1321R,DD205ARE1S21R,DD205ASC1221R,DD205ASC1321R,DD205ASC1S21R,DD305AMA1221R,DD305AMA1321R,DD305AMA1S21R,DD305ARE1221R,DD305ARE1321R,DD305ARE1S21R,DD305ASC1221R,DD305ASC1321R,DD305ASC1S21R,DD405AMA1221R,DD405AMA1321R,DD405AMA1S21R,DD405ARE1221R,DD405ARE1321R,DD405ARE1S21R,DD405ASC1221R,DD405ASC1321R,DD405ASC1S21R,DDA05AMA1221R,DDA05AMA1321R,DDA05AMA1S21R,DDA05ARE1221R,DDA05ARE1321R,DDA05ARE1S21R,DDA05ASC1221R,DDA05ASC1321R,DDA05ASC1S21R,DDB05AMA1221R,DDB05AMA1321R,DDB05AMA1S21R,DDB05ARE1221R,DDB05ARE1321R,DDB05ARE1S21R,DDB05ASC1221R,DDB05ASC1321R,DDB05ASC1S21R,DDE05AMA1221R,DDE05AMA1321R,DDE05AMA1S21R,DDE05ARE1221R,DDE05ARE1321R,DDE05ARE1S21R,DDE05ASC1221R,DDE05ASC1321R,DDE05ASC1S21R,DDF05AMA1221R,DDF05AMA1321R,DDF05AMA1S21R,DDF05ARE1221R,DDF05ARE1321R,DDF05ARE1S21R,DDF05ASC1221R,DDF05ASC1321R,DDF05ASC1S21R,DDH05AMA1221R,DDH05AMA1321R,DDH05AMA1S21R,DDH05ARE1221R,DDH05ARE1321R,DDH05ARE1S21R,DDH05ASC1221R,DDH05ASC1321R,DDH05ASC1S21R,DDI05AMA1221R,DDI05AMA1321R,DDI05AMA1S21R,DDI05ARE1221R,DDI05ARE1321R,DDI05ARE1S21R,DDI05ASC1221R,DDI05ASC1321R,DDI05ASC1S21R,DDL05AMA1221R,DDL05AMA1321R,DDL05AMA1S21R,DDL05ARE1221R,DDL05ARE1321R,DDL05ARE1S21R,DDL05ASC1221R,DDL05ASC1321R,DDL05ASC1S21R,DDM05AMA1221R,DDM05AMA1321R,DDM05AMA1S21R,DDM05ARE1221R,DDM05ARE1321R,DDM05ARE1S21R,DDM05ASC1221R,DDM05ASC1321R,DDM05ASC1S21R,DDR05AMA1221R,DDR05AMA1321R,DDR05AMA1S21R,DDR05ARE1221R,DDR05ARE1321R,DDR05ARE1S21R,DDR05ASC1221R,DDR05ASC1321R,DDR05ASC1S21R,DDS05AMA1221R,DDS05AMA1321R,DDS05AMA1S21R,DDS05ARE1221R,DDS05ARE1321R,DDS05ARE1S21R,DDS05ASC1221R,DDS05ASC1321R,DDS05ASC1S21R,DDW05AMA1221R,DDW05AMA1321R,DDW05AMA1S21R,DDW05ARE1221R,DDW05ARE1321R,DDW05ARE1S21R,DDW05ASC1221R,DDW05ASC1321R,DDW05ASC1S21R,DISTNAME,DNC05AMA1221R,DNC05AMA1321R,DNC05AMA1S21R,DNC05ARE1221R,DNC05ARE1321R,DNC05ARE1S21R,DNC05ASC1221R,DNC05ASC1321R,DNC05ASC1S21R,DNM05AMA1221R,DNM05AMA1321R,DNM05AMA1S21R,DNM05ARE1221R,DNM05ARE1321R,DNM05ARE1S21R,DNM05ASC1221R,DNM05ASC1321R,DNM05ASC1S21R,DNS05AMA1221R,DNS05AMA1321R,DNS05AMA1S21R,DNS05ARE1221R,DNS05ARE1321R,DNS05ARE1S21R,DNS05ASC1221R,DNS05ASC1321R,DNS05ASC1S21R
"'113903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,31,14,69,60,38,94,35,10,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,8,54,50,29,88,17,0,83,26,11,58,42,42,84,21,11,79,14,0,43,57,43,86,14,0,86,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,17,77,72,34,100,43,10,87,14,0,57,43,14,86,29,0,86,17,0,50,50,0,67,0,0,67,33,18,73,63,38,97,36,12,88,"LOVELADY ISD",33,15,67,61,39,97,39,12,88,25,13,75,60,33,87,25,6,75,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'113905",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,54,32,86,54,21,75,21,7,50,.,.,.,.,.,.,.,.,.,46,31,85,54,8,85,15,0,38,70,40,90,70,30,70,20,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,28,83,44,17,78,22,6,44,14,14,57,29,0,71,14,0,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,33,83,50,21,71,21,8,50,"LATEXO ISD",50,33,89,67,28,89,22,6,44,60,30,80,30,10,50,20,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'113906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,21,86,50,21,86,21,7,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,11,78,56,22,78,22,0,56,50,20,90,50,20,90,20,0,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,20,90,30,10,80,10,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,25,83,58,25,83,25,8,67,"KENNARD ISD",56,11,100,44,11,89,11,0,67,40,40,60,60,40,80,40,20,60,.,.,.,.,.,.,.,.,.
"'114901",27,13,47,7,0,47,7,0,20,25,13,63,38,13,88,25,25,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,23,11,54,32,18,62,15,4,45,17,11,61,22,11,67,11,6,33,19,9,47,27,14,53,13,4,39,21,9,54,33,19,64,10,2,42,21,10,48,29,14,57,11,3,42,.,.,.,.,.,.,.,.,.,27,13,47,7,0,47,7,0,20,25,14,54,30,16,61,20,7,48,11,4,37,9,1,39,5,1,25,21,11,43,30,6,47,23,4,40,28,13,67,43,30,72,24,6,57,"BIG SPRING ISD",25,13,57,31,16,59,14,4,44,17,8,48,32,21,71,18,5,48,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'114902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,8,56,34,19,62,13,3,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,6,45,26,10,45,6,6,39,18,9,49,33,18,58,4,0,36,30,9,56,35,23,60,16,7,53,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,7,64,34,20,66,22,7,63,0,0,31,0,0,25,0,0,17,10,10,10,11,0,22,11,11,22,21,7,60,34,15,63,10,0,46,"COAHOMA ISD",28,8,62,37,19,66,12,3,58,19,7,44,26,19,52,15,4,30,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'114904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,29,82,53,39,75,53,14,78,.,.,.,.,.,.,.,.,.,28,17,83,44,28,72,39,0,78,41,27,86,41,23,77,36,9,77,21,11,79,32,21,68,32,11,74,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,31,79,62,52,72,66,17,79,0,0,50,7,0,29,7,0,36,33,33,44,44,44,44,44,22,44,55,39,84,65,52,77,65,16,81,"FORSAN ISD",53,37,80,53,37,70,50,10,77,29,19,86,52,43,81,57,19,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'115901",5,0,36,18,0,55,5,5,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,0,33,24,9,55,9,3,36,.,.,.,.,.,.,.,.,.,3,0,29,19,6,52,6,3,35,14,0,29,21,14,50,7,0,29,10,0,32,26,10,55,10,3,35,.,.,.,.,.,.,.,.,.,0,0,33,14,0,52,0,0,33,5,0,37,26,5,58,11,5,42,0,0,26,11,0,48,0,0,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FT HANCOCK ISD",12,0,35,23,12,54,12,4,38,0,0,29,29,0,57,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'115902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,0,63,38,38,63,25,13,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,60,40,40,60,40,20,40,40,0,100,60,60,80,40,20,80,33,0,67,50,50,67,33,17,50,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"SIERRA BLANCA ISD",40,0,80,60,60,80,40,20,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'115903",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,33,33,83,67,83,33,17,67,.,.,.,.,.,.,.,.,.,40,40,40,80,80,80,40,20,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,20,20,80,60,80,20,20,60,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,"DELL CITY ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'116901",40,30,90,30,30,80,20,0,60,80,60,100,80,80,80,60,20,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,38,92,63,41,84,43,15,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,23,86,51,37,70,23,5,70,73,40,92,73,51,89,44,15,84,64,33,94,48,36,88,33,6,73,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,37,92,51,30,79,41,14,79,40,10,75,25,20,50,15,0,50,57,35,78,43,30,70,22,4,78,72,39,92,66,42,84,44,16,84,"CADDO MILLS ISD",70,40,92,62,40,86,42,16,82,71,35,92,65,45,80,43,12,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'116902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,25,75,54,43,68,29,7,54,.,.,.,.,.,.,.,.,.,22,17,61,39,28,61,11,6,39,36,21,86,57,43,64,29,0,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,29,64,50,43,71,29,14,64,18,18,55,27,27,27,9,0,18,14,14,57,29,29,29,14,14,14,32,18,82,55,41,73,32,9,55,"CELESTE ISD",37,26,79,63,47,68,26,11,58,33,22,67,33,33,67,33,0,44,.,.,.,.,.,.,.,.,.
"'116903",33,17,42,33,25,42,0,0,50,67,17,83,67,0,100,17,17,83,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,18,58,35,22,56,21,15,56,24,0,48,14,10,38,0,0,38,31,7,53,25,12,51,10,7,41,44,16,58,42,22,64,20,15,53,33,20,40,27,20,40,7,0,47,.,.,.,.,.,.,.,.,.,20,10,30,20,10,30,0,0,40,36,19,58,25,22,44,22,17,61,22,9,36,13,9,33,4,2,36,11,0,22,6,6,22,6,6,39,50,30,68,48,35,68,40,33,68,"COMMERCE ISD",44,22,59,37,24,53,20,14,61,34,9,56,31,19,63,22,19,47,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'116905",24,13,56,16,10,42,15,6,44,19,4,35,31,15,50,23,4,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,21,8,50,25,16,49,16,6,43,18,4,41,14,4,43,6,2,33,18,7,47,20,12,45,14,5,38,22,12,51,26,17,55,17,6,45,18,8,53,20,13,45,12,5,39,.,.,.,.,.,.,.,.,.,24,13,56,16,10,42,15,6,44,20,5,49,24,14,44,16,5,40,14,6,41,14,8,35,11,3,31,16,0,35,14,4,20,12,0,16,29,12,54,36,29,60,28,10,55,"GREENVILLE ISD",21,10,52,24,16,49,17,7,44,22,4,45,25,14,51,15,4,39,0,0,40,0,0,30,10,0,30
"'116906",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,11,63,42,29,65,31,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,4,58,29,21,58,25,4,46,41,13,64,44,33,74,26,8,62,38,13,75,50,25,63,50,13,50,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,9,61,39,22,48,39,13,57,13,0,35,4,4,22,9,0,26,0,0,8,8,0,8,0,0,8,42,12,63,42,31,65,29,10,63,"LONE OAK ISD",40,11,64,43,32,64,32,11,64,40,13,60,40,20,67,27,7,47,.,.,.,.,.,.,.,.,.
"'116908",26,12,49,37,16,63,19,0,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,11,52,35,20,60,27,11,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,10,51,32,16,56,24,7,54,20,5,56,32,19,60,21,2,54,29,12,52,36,15,61,23,5,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,44,31,8,59,13,0,44,33,16,48,39,23,60,33,19,58,11,3,33,21,6,48,12,2,41,20,11,34,26,11,46,34,17,49,25,10,48,31,21,57,26,16,57,"QUINLAN ISD",27,12,50,33,20,61,24,10,56,25,8,57,40,21,58,33,12,56,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'116909",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,32,80,54,34,90,49,17,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,23,73,42,23,85,46,15,73,50,32,77,41,23,91,32,9,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,32,84,68,47,89,68,26,89,80,40,80,20,20,80,20,20,80,57,29,71,43,14,71,43,14,71,51,31,83,63,40,97,57,20,86,"WOLFE CITY ISD",53,37,83,53,30,93,47,20,80,45,18,73,55,45,82,55,9,91,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'116910",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,24,6,47,29,12,47,29,0,41,.,.,.,.,.,.,.,.,.,20,0,50,40,10,40,30,0,40,22,11,56,44,22,56,33,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,38,13,0,38,25,0,50,13,0,38,13,0,25,13,0,13,33,0,33,22,0,22,33,0,33,9,0,36,18,9,45,18,0,27,"CAMPBELL ISD",22,11,33,22,22,44,33,0,44,25,0,63,38,0,50,25,0,38,.,.,.,.,.,.,.,.,.
"'116915",45,18,100,55,18,64,17,0,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,45,100,75,48,85,61,39,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,42,100,67,46,79,52,28,88,65,43,100,78,48,87,52,26,87,54,23,100,62,31,69,29,0,93,.,.,.,.,.,.,.,.,.,29,0,100,43,14,57,25,0,88,82,47,100,71,47,82,72,56,94,38,23,100,46,23,62,29,7,79,67,22,100,56,22,67,44,33,78,80,56,100,80,52,92,76,56,88,"BLAND ISD",83,61,100,78,48,87,65,52,96,59,24,100,71,47,82,56,22,83,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'116916",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,7,70,39,19,77,16,0,55,.,.,.,.,.,.,.,.,.,17,8,67,27,9,82,8,0,58,18,0,65,56,31,88,24,0,65,-1,-1,-1,0,0,40,20,0,80,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,77,20,7,67,7,0,43,-1,-1,-1,20,0,40,20,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,8,72,48,24,84,16,0,52,"BOLES ISD",19,10,71,29,10,71,14,0,52,11,0,67,60,40,90,20,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'117901",65,30,85,40,25,75,35,0,80,46,15,85,62,62,69,46,8,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,26,79,45,31,70,37,15,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,23,75,40,30,63,33,10,75,55,26,80,51,38,77,31,11,76,52,23,77,45,26,73,32,5,75,.,.,.,.,.,.,.,.,.,63,32,84,37,21,74,37,0,79,51,26,78,38,24,62,44,20,78,31,13,61,20,9,47,19,4,56,36,12,72,8,0,28,28,4,48,56,31,82,40,30,68,42,27,82,"BORGER ISD",56,27,82,44,33,69,37,14,76,41,21,69,46,26,72,38,21,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'117903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,14,80,44,24,73,41,18,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,5,62,36,9,55,24,10,62,39,9,78,58,25,79,39,13,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,19,81,29,24,67,43,24,86,17,0,67,17,6,50,11,0,56,9,0,73,33,8,50,18,0,36,38,13,80,46,24,76,43,18,80,"SANFORD-FRITCH ISD",33,13,80,43,27,73,37,17,80,43,14,79,47,20,73,50,21,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'117904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,46,90,59,46,85,31,21,72,.,.,.,.,.,.,.,.,.,62,46,77,54,46,77,31,8,69,85,38,92,77,54,92,31,8,77,57,29,86,43,29,86,0,0,71,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,50,88,50,42,81,31,27,69,62,38,77,31,15,62,8,0,54,29,14,43,14,14,43,0,0,29,73,53,90,63,50,83,37,23,73,"PLEMONS-STINNETT-PHILLIPS CISD",65,42,85,50,35,77,19,15,73,85,54,100,77,69,100,54,31,69,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'117907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,0,71,57,14,71,29,0,43,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"SPRING CREEK ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'118902",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,13,78,57,30,100,39,17,83,.,.,.,.,.,.,.,.,.,10,0,70,50,20,100,20,0,80,36,27,64,55,27,100,36,18,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,0,92,58,33,100,42,17,92,20,0,50,20,0,100,20,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,15,75,55,25,100,40,15,85,"IRION COUNTY ISD",47,18,76,59,35,100,35,18,76,33,0,83,50,17,100,50,17,100,.,.,.,.,.,.,.,.,.
"'119901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,30,80,60,40,80,60,0,80,.,.,.,.,.,.,.,.,.,57,29,71,57,43,71,57,0,71,80,20,80,60,40,80,60,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,40,80,60,40,80,60,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,29,86,57,29,86,57,0,86,"BRYSON ISD",75,38,75,63,50,75,50,0,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'119902",53,27,80,20,0,67,27,7,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57,31,83,37,24,81,33,16,70,.,.,.,.,.,.,.,.,.,57,27,84,35,20,76,33,12,67,58,33,76,39,27,82,30,15,64,61,30,83,26,9,70,30,9,70,.,.,.,.,.,.,.,.,.,42,17,75,8,0,58,8,0,58,57,30,89,35,22,81,35,16,76,24,8,72,8,0,64,4,0,44,13,0,50,25,13,63,13,13,38,53,28,81,40,28,86,30,14,67,"JACKSBORO ISD",59,32,83,42,27,85,32,15,73,45,27,82,9,9,64,36,18,55,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'119903",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,44,81,38,19,69,19,6,50,.,.,.,.,.,.,.,.,.,44,44,78,33,33,67,22,11,56,40,40,90,20,10,70,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,50,67,67,33,67,50,17,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,33,75,33,17,58,8,8,42,"PERRIN-WHITT CISD",50,50,83,33,17,67,8,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'120901",77,38,92,46,8,85,23,0,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,61,36,86,35,20,75,31,11,69,47,20,67,27,13,67,27,7,73,51,23,79,25,10,66,18,3,59,60,28,89,40,21,81,23,8,66,54,19,85,27,13,71,13,0,56,.,.,.,.,.,.,.,.,.,63,50,88,50,13,75,25,0,63,62,43,84,31,20,69,38,15,72,47,24,78,24,10,64,17,2,56,43,33,76,24,0,57,24,10,57,72,58,91,44,33,81,53,28,81,"EDNA ISD",64,39,87,39,23,74,34,13,70,47,18,82,12,6,76,12,0,65,.,.,.,.,.,.,.,.,.
"'120902",57,14,86,14,0,43,0,0,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,47,98,38,20,71,44,13,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,47,97,33,13,70,40,7,67,83,46,96,46,25,75,33,0,75,82,41,97,35,18,76,44,9,85,.,.,.,.,.,.,.,.,.,57,14,86,14,0,43,0,0,57,77,48,100,32,16,68,52,23,84,69,31,97,22,6,53,28,6,69,50,33,100,33,0,33,33,0,50,79,63,100,47,26,68,47,21,79,"GANADO ISD",80,48,98,33,20,70,46,13,80,78,44,100,67,22,78,33,11,78,.,.,.,.,.,.,.,.,.
"'120905",67,33,100,17,0,83,17,0,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,61,96,59,43,95,59,20,92,.,.,.,.,.,.,.,.,.,67,40,97,47,27,90,43,10,87,80,64,100,60,49,96,51,18,93,73,42,96,50,35,88,38,8,81,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,58,92,58,38,94,66,22,90,58,25,83,25,8,83,25,0,75,44,33,67,44,22,67,44,11,56,83,68,96,62,46,97,67,25,96,"INDUSTRIAL ISD",86,65,98,58,44,95,56,23,94,66,52,90,62,41,93,66,14,86,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'121902",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,10,52,38,24,86,45,15,75,.,.,.,.,.,.,.,.,.,12,0,41,24,18,82,38,0,69,0,0,33,42,25,92,27,0,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,22,78,33,22,78,67,33,89,14,0,29,0,0,57,0,0,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,11,53,42,26,84,44,17,72,"BROOKELAND ISD",13,0,47,27,20,80,40,0,67,50,33,67,67,33,100,60,60,100,.,.,.,.,.,.,.,.,.
"'121903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,28,89,54,35,87,40,12,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,22,82,42,22,86,32,4,78,48,30,86,55,34,88,39,13,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,26,93,53,35,86,42,12,93,29,6,85,26,12,71,15,0,76,20,0,50,30,10,40,10,0,60,53,27,90,56,36,86,40,12,83,"BUNA ISD",53,27,87,55,36,86,39,13,82,59,32,95,50,27,91,45,9,86,-1,-1,-1,-1,-1,-1,-1,-1,-1
