DISTRICT,D20GJ19R,D20GJ20R,D20GUA19R,D20GUA20R,D20GY19R,D20GY20R,D20GZ19R,D20GZ20R,D30GJ19R,D30GJ20R,D30GUA19R,D30GUA20R,D30GY19R,D30GY20R,D30GZ19R,D30GZ20R,D40GJ19R,D40GJ20R,D40GUA19R,D40GUA20R,D40GY19R,D40GY20R,D40GZ19R,D40GZ20R,DA0GJ19R,DA0GJ20R,DA0GUA19R,DA0GUA20R,DA0GY19R,DA0GY20R,DA0GZ19R,DA0GZ20R,DB0GJ19R,DB0GJ20R,DB0GUA19R,DB0GUA20R,DB0GY19R,DB0GY20R,DB0GZ19R,DB0GZ20R,DE0GJ19R,DE0GJ20R,DE0GUA19R,DE0GUA20R,DE0GY19R,DE0GY20R,DE0GZ19R,DE0GZ20R,DF0GJ19R,DF0GJ20R,DF0GUA19R,DF0GUA20R,DF0GY19R,DF0GY20R,DF0GZ19R,DF0GZ20R,DH0GJ19R,DH0GJ20R,DH0GUA19R,DH0GUA20R,DH0GY19R,DH0GY20R,DH0GZ19R,DH0GZ20R,DI0GJ19R,DI0GJ20R,DI0GUA19R,DI0GUA20R,DI0GY19R,DI0GY20R,DI0GZ19R,DI0GZ20R,DISTNAME,DL0GJ19R,DL0GJ20R,DL0GUA19R,DL0GUA20R,DL0GY19R,DL0GY20R,DL0GZ19R,DL0GZ20R,DM0GJ19R,DM0GJ20R,DM0GUA19R,DM0GUA20R,DM0GY19R,DM0GY20R,DM0GZ19R,DM0GZ20R,DR0GJ19R,DR0GJ20R,DR0GUA19R,DR0GUA20R,DR0GY19R,DR0GY20R,DR0GZ19R,DR0GZ20R,DS0GJ19R,DS0GJ20R,DS0GUA19R,DS0GUA20R,DS0GY19R,DS0GY20R,DS0GZ19R,DS0GZ20R,DW0GJ19R,DW0GJ20R,DW0GUA19R,DW0GUA20R,DW0GY19R,DW0GY20R,DW0GZ19R,DW0GZ20R
"'147901",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.6,0,35.7,26.7,0,0,0,0,0,0,0,20,0,0,0,0,5.6,0,22.2,18.2,0,0,0,0,0,0,25,37.5,0,0,0,0,9.1,0,45.5,20,0,0,0,0,.,-1,.,-1,.,-1,.,-1,"COOLIDGE ISD",-1,-1,-1,-1,-1,-1,-1,-1,6.3,0,43.8,14.3,0,0,0,0,0,-1,14.3,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,50,-1,0,-1,0,-1
"'147902",0,-1,40,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,6.8,0,37.6,33.7,1.7,0,0,17.8,4.5,0,9.1,33.3,0,0,0,33.3,9.1,0,26,25,1.3,0,0,16.1,10,0,38,40.8,0,0,0,28.6,8,0,44,23.8,0,0,0,14.3,.,.,.,.,.,.,.,.,"GROESBECK ISD",-1,-1,-1,-1,-1,-1,-1,-1,4.5,0,37.3,26.9,3,0,0,7.7,0,0,15.3,7,0,0,0,7,0,0,14.3,0,0,0,0,0,6.3,0,43.8,36.8,3.1,0,0,17.6
"'147903",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,48.1,29.8,0,0,0,0,0,0,39.4,24.3,0,0,0,0,0,0,45.7,28,0,0,0,0,0,0,56.9,40.4,0,0,0,0,0,0,50,39.6,0,0,0,0,.,.,.,.,.,.,.,.,"MEXIA ISD",0,0,0,20,0,0,0,0,0,0,38,23.4,0,0,0,0,0,0,16.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,20,0,0,0,0
"'148901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,45,52,0,0,0,44,.,.,.,.,.,.,.,.,0,0,46.2,38.9,0,0,0,33.3,0,0,44.4,54.5,0,0,0,45.5,0,0,53.3,50,0,0,0,44.4,.,.,.,.,.,.,.,.,"BOOKER ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,45.5,50,0,0,0,42.9,-1,0,-1,0,-1,0,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,0,0,20,57.1,0,0,0,42.9
"'148902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,72.7,62.5,0,0,0,0,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,66.7,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"FOLLETT ISD",-1,.,-1,.,-1,.,-1,.,0,-1,57.1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,0,0,100,66.7,0,0,0,0
"'148905",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,50,83.3,0,0,0,0,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"DARROUZETT ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1
"'149901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1.3,33.7,37.2,3.6,1.3,0,0,.,-1,.,-1,.,-1,.,-1,0,2.7,6.5,18.9,0,0,0,0,0,2.4,35.1,45.2,0,2.4,0,0,0,0,18.4,19.5,2.6,0,0,0,.,.,.,.,.,.,.,.,"GEORGE WEST ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,32.6,27.8,6.5,0,0,0,0,0,7.1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,2.8,46.7,55.6,4.4,2.8,0,0
"'149902",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,38,13.8,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,29.6,13.3,0,0,0,0,0,0,45.5,23.3,0,0,0,0,0,0,33.3,8.1,0,0,0,0,.,.,.,.,.,.,.,.,"THREE RIVERS ISD",.,.,.,.,.,.,.,.,0,0,32.1,5.7,0,0,0,0,0,0,7.7,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,44.4,21.4,0,0,0,0
"'150901",-1,0,-1,20,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,29.9,37.6,8.5,8.8,0,0,.,-1,.,-1,.,-1,.,-1,0,0,15.9,27.4,3.2,6.8,0,0,0,0,40,46.9,12.7,12.5,0,0,0,0,10.8,45.5,0,3,0,0,.,.,.,.,.,.,.,.,"LLANO ISD",0,-1,0,-1,0,-1,0,-1,0,0,21,27.9,4.8,4.9,0,0,0,0,9.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,34.1,13.3,10.6,0,0
"'152802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"RISE ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'152803",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,12.3,9,1.8,0,0,0,-1,0,-1,14.3,-1,0,-1,0,0,0,10.4,6.7,2.1,0,0,0,0,0,12.1,13.6,3,0,0,0,0,0,6.8,4.7,2.3,0,0,0,.,.,.,.,.,.,.,.,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC",-1,-1,-1,-1,-1,-1,-1,-1,0,0,12.5,4.4,0,0,0,0,0,0,7,10.7,2.3,0,0,0,0,0,16.7,0,0,0,0,0,0,0,50,21.4,0,0,0,0
"'152806",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BETTY M CONDRA SCHOOL FOR EDUCATIO",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'152901",0,0,13.2,15.2,26.3,33.3,2.6,9.1,0,0,14,12.8,51.2,74.5,2.3,6.4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,13.4,13.7,20.7,18.6,3.6,6.4,0,0,10.8,11.1,10,4.4,3.3,3.2,0,0,7.3,9,10.5,9.1,1.5,4.3,0,0,15.9,17.4,23.4,22.3,4.8,8.3,0,0,7.3,9.9,10.1,9.7,1.3,3.7,-1,0,-1,0,-1,14.3,-1,0,"LUBBOCK ISD",0,0,0,0,22.7,8.1,0,2.7,0,0,10.7,9.9,17.7,14.8,2.3,4.4,0,0,2.9,4.4,4.4,4,0.1,1.3,0,0,0,1.3,0.7,0.6,0,0,0,0,27,24.4,44,40.5,8.5,14.5
"'152902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,2.1,39.6,29.2,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,33.3,21.7,0,0,0,0,0,4.3,52.2,39.1,0,0,0,0,0,5.3,36,10.5,0,0,0,0,.,.,.,.,.,.,.,.,"NEW DEAL ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,28,20,0,0,0,0,0,0,13.6,18.8,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,50,39.3,0,0,0,0
"'152903",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,26.4,29.1,0,0,0,0,0,0,14.3,12.5,0,0,0,0,0,0,19.7,24.6,0,0,0,0,0,0,34.9,34.7,0,0,0,0,0,0,23.3,26.9,0,0,0,0,.,.,.,.,.,.,.,.,"SLATON ISD",.,.,.,.,.,.,.,.,0,0,18.8,21.6,0,0,0,0,0,0,6.4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,36,0,0,0,0
"'152906",0,0,36.4,66.7,0,16.7,0,0,0,0,60,20,60,20,40,20,.,-1,.,-1,.,-1,.,-1,0,0,30,36.1,5.6,8.2,8.1,8.7,0,0,0,45.5,0,9.1,0,0,0,0,7.2,11.5,3.1,1.9,5.2,3.8,0,0,34.4,39.8,5.9,9.7,8.1,5.7,0,0,14.6,22.3,2.9,2.9,5.1,4.3,-1,-1,-1,-1,-1,-1,-1,-1,"LUBBOCK-COOPER ISD",0,-1,0,-1,20,-1,0,-1,0,0,25.3,33.2,5.2,7.1,8,11.1,0,0,7.4,10.1,3.3,2,3.3,1,0,0,3.3,11.1,0,0,0,0,0,0,40.7,43.5,6.5,10.9,10.1,11.7
"'152907",0,0,36.8,43.5,15.8,21.7,0,0,0,0,76.9,50,53.8,22.7,0,0,-1,.,-1,.,-1,.,-1,.,0,0,43.3,40.4,16.7,17.8,0,0,0,0,32,15.4,4,0,0,0,0,0,22,17.2,9,10.3,0,0,0,0,50.3,48.9,17.1,19.7,0,0,0,0,28,30.1,9.5,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"FRENSHIP ISD",0,0,11.1,0,11.1,16.7,0,0,0,0,35.4,31.4,16.3,15.8,0,0,0,0,9,7.8,3.6,5.7,0,0,0,0,0,0,2,0,0,0,0,0,54.3,49.2,20.3,22.4,0,0
"'152908",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,23.8,18.2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,13.2,9.5,0,0,0,0,0,0,22.6,28.1,0,0,0,0,0,0,10,10.3,0,0,0,0,-1,.,-1,.,-1,.,-1,.,"ROOSEVELT ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,25,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,0,0,0,0
"'152909",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.9,1.9,52.4,52.9,1,1,0,25,-1,-1,-1,-1,-1,-1,-1,-1,3.3,0,20,22.9,0,2.9,0,14.3,4.2,2,62.5,51,0,0,0,23.5,0,0,30.3,23.5,0,0,0,8.8,.,.,.,.,.,.,.,.,"SHALLOWATER ISD",.,.,.,.,.,.,.,.,0,1.9,43.6,54.7,1.8,1.9,0,26.4,0,0,11.8,20,2.9,0,0,0,0,0,9.1,0,0,0,0,0,1.5,3,61.8,71.2,1.5,1.5,0,34.8
"'152910",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,15.3,17.2,5.6,5.2,0,0,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,6.3,0,0,0,0,22.2,21.2,5.6,6.1,0,0,0,0,4.5,6.9,0,3.4,0,0,.,.,.,.,.,.,.,.,"IDALOU ISD",.,.,.,.,.,.,.,.,0,0,8.3,12,5.6,4,0,0,0,0,5,7.7,0,0,0,0,0,.,0,.,0,.,0,.,0,0,20.4,28.6,8.2,7.1,0,0
"'153903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,5.6,25,50,0,0,0,0,.,.,.,.,.,.,.,.,0,8.3,21.4,33.3,0,0,0,0,0,14.3,50,57.1,0,0,0,0,0,5.9,20,47.1,0,0,0,0,.,.,.,.,.,.,.,.,"O'DONNELL ISD",.,.,.,.,.,.,.,.,0,0,0,45.5,0,0,0,0,0,0,14.3,42.9,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'153904",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,5.3,34.3,21.1,0,2.6,0,0,.,.,.,.,.,.,.,.,0,3.8,20,11.5,0,0,0,0,0,14.3,50,21.4,0,0,0,0,0,4.2,26.1,16.7,0,4.2,0,0,-1,.,-1,.,-1,.,-1,.,"TAHOKA ISD",-1,.,-1,.,-1,.,-1,.,0,0,17.6,20.8,0,4.2,0,0,0,0,16.7,5.3,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,8.3,45.5,33.3,0,0,0,0
"'153905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,60,59.1,0,0,0,0,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,0,0,71.4,71.4,0,0,0,0,-1,0,-1,28.6,-1,0,-1,0,.,.,.,.,.,.,.,.,"NEW HOME ISD",.,.,.,.,.,.,.,.,0,0,50,37.5,0,0,0,0,0,-1,40,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,66.7,73.3,0,0,0,0
"'153907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,16.7,0,0,0,33.3,54.5,.,.,.,.,.,.,.,.,-1,0,-1,0,-1,0,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,0,0,16.7,0,0,0,33.3,62.5,.,.,.,.,.,.,.,.,"WILSON ISD",.,-1,.,-1,.,-1,.,-1,-1,0,-1,0,-1,0,-1,55.6,-1,0,-1,0,-1,0,-1,50,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1
"'154901",0,-1,20,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,19.4,21,0,0.6,0,0,0,0,3.8,2.9,0,0,0,0,0,0,8.7,10.3,0,1,0,0,0,0,19.7,25.7,0,1.4,0,0,0,0,12.9,25,0,0,0,0,.,.,.,.,.,.,.,.,"MADISONVILLE CISD",0,-1,0,-1,0,-1,0,-1,0,0,19.1,17,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,29.9,25.6,0,1.2,0,0
"'154903",.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,18.5,18.2,0,0,0,0,.,.,.,.,.,.,.,.,0,0,9.1,11.1,0,0,0,0,0,0,31.3,37.5,0,0,0,0,0,0,0,33.3,0,0,0,0,.,.,.,.,.,.,.,.,"NORTH ZULCH ISD",.,-1,.,-1,.,-1,.,-1,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,25,12.5,0,0,0,0
"'155901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,22.5,18.9,0,0,0,0,0,0,18.2,15.2,0,0,0,0,0,0,18,18.8,0,0,0,0,0,0,24.2,15.8,0,0,0,0,.,0,.,11.1,.,0,.,0,-1,-1,-1,-1,-1,-1,-1,-1,"JEFFERSON ISD",.,.,.,.,.,.,.,.,0,0,21.1,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23.9,0,0,0,0
"'156902",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,32.4,35.7,5.9,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,12.1,14.3,3,0,0,0,0,0,38.2,52.2,8.8,0,0,0,0,0,11.4,25,0,0,0,0,.,.,.,.,.,.,.,.,"STANTON ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,26.5,24.2,2.9,0,0,0,0,0,8.3,13,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,73.9,54.5,17.4,0,0,0
"'156905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,41.2,81.8,0,0,0,0,.,.,.,.,.,.,.,.,0,-1,20,-1,0,-1,0,-1,0,0,37.5,85.7,0,0,0,0,0,0,44.4,80,0,0,0,0,.,.,.,.,.,.,.,.,"GRADY ISD",.,.,.,.,.,.,.,.,0,-1,44.4,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,37.5,83.3,0,0,0,0
"'157901",.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,79.3,73.3,6.9,8.9,0,0,.,.,.,.,.,.,.,.,0,0,55.6,41.7,5.6,0,0,0,0,0,88.9,76.2,11.1,14.3,0,0,0,0,63.2,37.5,5.3,0,0,0,.,.,.,.,.,.,.,.,"MASON ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,71,70.8,3.2,4.2,0,0,0,0,50,45.5,8.3,9.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,87.2,80.6,7.7,11.1,0,0
"'158901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,22.4,16.6,9.6,9,0,0,0,0,9.7,0,0,0,0,0,0,0,15.7,11.6,10.2,10.4,0,0,0,0,27.3,16.8,12.7,11.5,0,0,0,0,18.1,15.3,13,12.5,0,0,.,.,.,.,.,.,.,.,"BAY CITY ISD",0,0,0,0,14.3,40,0,0,0,0,17.8,16.4,6.8,6.4,0,0,0,0,5.1,4.3,5.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,37.5,33.3,7.1,5.6,0,0
"'158902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,16.9,30.1,1.5,4.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,9.4,32.4,0,5.9,0,0,0,0,18.8,40.5,3.1,2.7,0,0,0,0,11.4,32.4,0,2.9,0,0,.,.,.,.,.,.,.,.,"TIDEHAVEN ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,15.2,19.4,0,5.6,0,0,0,0,4.2,3.2,2.1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,25,29.4,3.6,5.9,0,0
"'158904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MATAGORDA ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'158905",-1,-1,-1,-1,-1,-1,-1,-1,0,0,54.5,35.7,45.5,50,0,0,.,.,.,.,.,.,.,.,0,0,23.6,21,19.8,19,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,15.9,15.6,15.9,20.3,0,0,0,0,27.5,25.6,19.6,25.6,0,0,0,0,12.7,10.8,12.7,13.8,0,0,.,.,.,.,.,.,.,.,"PALACIOS ISD",0,-1,0,-1,0,-1,0,-1,0,0,20,17.7,20,14.5,0,0,0,0,7.7,3.8,6.4,3.8,0,0,0,0,0,0,0,0,0,0,0,0,34.5,43.5,24.1,17.4,0,0
"'158906",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,1.2,2.9,6.1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,5.4,0,0,0,0,2.8,6.1,8.3,6.1,0,0,0,0,0,0,5,0,0,0,.,.,.,.,.,.,.,.,"VAN VLECK ISD",-1,.,-1,.,-1,.,-1,.,0,0,0,0,4.3,0,0,0,0,0,0,3.6,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,2,5.1,6.1,5.1,0,0
"'159901",.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,1.7,28.2,33.2,15.8,14.3,0.6,1.1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.3,25.5,29.8,13.8,12.2,0.8,0.5,0,2.6,33.1,41.5,18.2,17.2,0.2,0.2,0,1.8,28.1,33.8,15.6,14.2,0.6,1.1,0,0,33.3,7.1,0,0,0,0,"EAGLE PASS ISD",0,0,4.4,5.4,15.9,12.8,0,1.4,0,0.9,23.5,25.1,13.5,11.6,1.1,2,0,0.3,12.1,12.8,8.1,7.5,0.4,0.7,0,0,0,0,0,0,0,0,0,0,25,11.1,25,33.3,0,0
"'160901",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,27.9,43.1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,17.6,29.3,0,0,0,0,0,0,39.3,46.4,0,0,0,0,0,0,22.2,37.9,0,0,0,0,-1,.,-1,.,-1,.,-1,.,"BRADY ISD",.,-1,.,-1,.,-1,.,-1,0,0,20,40.9,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,33.3,50,0,0,0,0
"'160904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,30,50,0,0,0,0,.,.,.,.,.,.,.,.,-1,0,-1,40,-1,0,-1,0,-1,0,-1,57.1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"ROCHELLE ISD",.,.,.,.,.,.,.,.,0,-1,50,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,42.9,44.4,0,0,0,0
"'160905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"LOHN ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1
"'161801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WACO CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'161802",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18.8,5.9,59.4,73.5,12.5,2.9,0,67.6,12.5,0,50,77.8,0,0,0,55.6,11.8,6.3,47.1,75,17.6,6.3,0,68.8,26.3,11.1,73.7,88.9,10.5,5.6,0,83.3,8.3,0,41.7,73.3,25,0,0,73.3,.,.,.,.,.,.,.,.,"RAPOPORT ACADEMY PUBLIC SCHOOL",.,-1,.,-1,.,-1,.,-1,7.7,0,38.5,56.3,15.4,0,0,50,12.5,12.5,25,62.5,12.5,0,0,62.5,-1,-1,-1,-1,-1,-1,-1,-1,36.4,20,81.8,70,9.1,10,0,70
"'161807",11.1,22.2,55.6,33.3,44.4,33.3,0,22.2,16.1,21,62.5,72.6,51.8,51.6,5.4,33.9,.,.,.,.,.,.,.,.,6.5,13.1,37.7,41.7,28,29.9,4.1,12.7,5.6,22.7,38,33,18.3,17.5,7,10.3,7.2,13.9,34.3,35.5,22.7,27,4,10,9.6,15.5,42.5,44.1,30.6,31.8,5,10.9,4.5,4.4,26.8,34.5,25.8,31.1,3.5,5.8,-1,-1,-1,-1,-1,-1,-1,-1,"HARMONY SCIENCE ACAD (WACO)",3.8,12.5,11.5,17.2,9.6,3.1,1.9,4.7,3.1,10.9,32.3,39.5,25.1,28.2,3.1,14.3,3,10,21.3,25.5,13.2,15.6,3.6,5.2,0,5.4,5,10.8,0,2.7,0,0,5.1,16.9,44.9,48.2,24.4,25.3,2.6,15.7
"'161901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,65,58.1,0,0,0,0,.,.,.,.,.,.,.,.,0,0,55.6,20,0,0,0,0,0,0,78.3,60,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,"CRAWFORD ISD",.,-1,.,-1,.,-1,.,-1,0,0,47.1,56.5,0,0,0,0,0,0,57.1,33.3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,64.9,58.5,0,0,0,0
