DISTRICT,DD004AMA1222R,DD004AMA1322R,DD004AMA1S22R,DD004ARE1222R,DD004ARE1322R,DD004ARE1S22R,DD204AMA1222R,DD204AMA1322R,DD204AMA1S22R,DD204ARE1222R,DD204ARE1322R,DD204ARE1S22R,DD304AMA1222R,DD304AMA1322R,DD304AMA1S22R,DD304ARE1222R,DD304ARE1322R,DD304ARE1S22R,DD404AMA1222R,DD404AMA1322R,DD404AMA1S22R,DD404ARE1222R,DD404ARE1322R,DD404ARE1S22R,DDA04AMA1222R,DDA04AMA1322R,DDA04AMA1S22R,DDA04ARE1222R,DDA04ARE1322R,DDA04ARE1S22R,DDB04AMA1222R,DDB04AMA1322R,DDB04AMA1S22R,DDB04ARE1222R,DDB04ARE1322R,DDB04ARE1S22R,DDE04AMA1222R,DDE04AMA1322R,DDE04AMA1S22R,DDE04ARE1222R,DDE04ARE1322R,DDE04ARE1S22R,DDF04AMA1222R,DDF04AMA1322R,DDF04AMA1S22R,DDF04ARE1222R,DDF04ARE1322R,DDF04ARE1S22R,DDH04AMA1222R,DDH04AMA1322R,DDH04AMA1S22R,DDH04ARE1222R,DDH04ARE1322R,DDH04ARE1S22R,DDI04AMA1222R,DDI04AMA1322R,DDI04AMA1S22R,DDI04ARE1222R,DDI04ARE1322R,DDI04ARE1S22R,DDL04AMA1222R,DDL04AMA1322R,DDL04AMA1S22R,DDL04ARE1222R,DDL04ARE1322R,DDL04ARE1S22R,DDM04AMA1222R,DDM04AMA1322R,DDM04AMA1S22R,DDM04ARE1222R,DDM04ARE1322R,DDM04ARE1S22R,DDR04AMA1222R,DDR04AMA1322R,DDR04AMA1S22R,DDR04ARE1222R,DDR04ARE1322R,DDR04ARE1S22R,DDS04AMA1222R,DDS04AMA1322R,DDS04AMA1S22R,DDS04ARE1222R,DDS04ARE1322R,DDS04ARE1S22R,DDW04AMA1222R,DDW04AMA1322R,DDW04AMA1S22R,DDW04ARE1222R,DDW04ARE1322R,DDW04ARE1S22R,DISTNAME,DNC04AMA1222R,DNC04AMA1322R,DNC04AMA1S22R,DNC04ARE1222R,DNC04ARE1322R,DNC04ARE1S22R,DNM04AMA1222R,DNM04AMA1322R,DNM04AMA1S22R,DNM04ARE1222R,DNM04ARE1322R,DNM04ARE1S22R,DNS04AMA1222R,DNS04AMA1322R,DNS04AMA1S22R,DNS04ARE1222R,DNS04ARE1322R,DNS04ARE1S22R
"'014903",20,11,57,33,14,70,51,35,76,61,33,78,83,65,96,83,57,96,-1,-1,-1,-1,-1,-1,46,26,72,56,28,79,23,11,59,43,20,62,33,15,61,45,18,72,44,25,70,61,30,82,36,17,65,48,20,76,-1,-1,-1,-1,-1,-1,18,8,55,28,9,68,48,26,74,51,27,76,22,9,54,34,10,63,33,17,53,39,15,60,55,32,77,61,34,84,"BELTON ISD",49,28,73,57,28,82,41,22,70,55,29,76,48,31,86,48,24,79
"'014905",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,36,13,64,49,24,76,-1,-1,-1,-1,-1,-1,26,0,44,26,19,59,31,15,65,46,23,73,42,0,67,58,8,75,.,.,.,.,.,.,.,.,.,.,.,.,41,10,62,52,24,79,13,0,35,13,4,57,29,0,43,14,0,43,36,18,67,49,28,82,"HOLLAND ISD",37,9,63,54,17,74,35,20,65,40,35,80,-1,-1,-1,-1,-1,-1
"'014906",34,16,64,41,20,70,35,15,62,51,24,76,66,47,86,70,50,89,37,11,65,49,21,70,34,16,62,49,23,74,24,10,54,41,17,69,30,13,58,44,20,71,30,15,60,54,27,77,32,15,62,46,20,73,60,20,70,60,0,80,33,15,63,39,18,69,37,18,64,44,19,71,20,8,48,33,14,62,23,8,38,29,9,50,48,27,75,62,36,80,"KILLEEN ISD",34,17,63,49,24,74,32,16,61,48,22,73,35,14,69,43,17,77
"'014907",17,0,50,0,0,50,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,40,19,74,40,24,71,.,.,.,.,.,.,26,6,55,26,16,61,31,20,66,46,34,71,28,6,56,22,6,56,.,.,.,.,.,.,17,0,50,0,0,50,48,18,82,33,12,70,17,6,53,14,8,53,0,0,20,10,10,50,45,23,81,47,30,77,"ROGERS ISD",40,19,74,47,26,68,38,19,71,24,19,76,-1,-1,-1,-1,-1,-1
"'014908",33,0,56,44,33,44,57,29,86,43,43,86,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,49,28,82,53,34,80,-1,-1,-1,-1,-1,-1,36,21,67,49,23,64,45,22,82,53,39,80,33,12,67,43,24,67,-1,-1,-1,-1,-1,-1,17,0,33,17,0,17,55,35,81,52,28,80,15,2,59,22,7,54,23,0,23,23,8,31,56,35,89,57,38,86,"SALADO ISD",53,27,84,51,32,79,43,30,78,55,37,82,-1,-1,-1,-1,-1,-1
"'014909",34,15,58,34,20,63,39,24,64,48,39,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,16,61,43,22,69,25,14,48,41,18,63,29,13,56,37,19,64,28,11,62,47,25,71,34,14,60,38,19,66,-1,-1,-1,-1,-1,-1,34,15,58,34,20,63,39,22,62,41,21,69,21,10,48,28,14,57,34,22,47,34,22,54,39,21,76,58,29,83,"TEMPLE ISD",34,17,62,42,20,70,31,16,58,45,25,69,18,18,53,18,6,41
"'014910",36,27,73,36,9,64,17,0,67,33,17,50,.,.,.,.,.,.,.,.,.,.,.,.,51,29,78,44,20,69,-1,-1,-1,-1,-1,-1,42,30,69,36,16,61,41,23,74,49,20,73,45,25,73,36,9,73,.,.,.,.,.,.,36,27,73,36,9,64,63,36,82,39,20,64,23,9,58,21,9,51,17,7,38,14,3,28,58,34,82,51,27,68,"TROY ISD",47,26,75,42,20,64,59,34,83,49,20,80,50,33,100,50,17,83
"'015801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"POR VIDA ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015802",17,8,58,25,17,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,8,42,21,13,52,14,0,32,18,0,41,26,10,49,23,13,56,26,11,47,37,26,58,24,16,48,20,20,60,.,.,.,.,.,.,17,8,58,25,17,67,17,7,38,10,3,48,10,5,40,14,10,48,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,"GEORGE GERVIN ACADEMY",23,7,40,24,10,52,17,11,44,16,16,53,.,.,.,.,.,.
"'015805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"NEW FRONTIERS PUBLIC SCHOOLS INC",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015806",0,0,7,0,0,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,0,19,19,0,37,-1,-1,-1,-1,-1,-1,8,0,17,17,0,33,6,0,13,19,0,38,9,0,17,17,0,39,.,.,.,.,.,.,0,0,7,0,0,27,9,0,27,18,0,36,0,0,9,9,0,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LEGACY TRADITIONAL SCHOOLS - TEXAS",5,0,14,19,0,33,17,0,33,17,0,50,-1,-1,-1,-1,-1,-1
"'015807",13,0,25,38,13,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,13,4,30,38,23,64,0,0,0,17,0,33,10,2,24,37,22,63,12,8,27,50,31,65,6,3,29,42,23,68,.,.,.,.,.,.,13,0,25,38,13,75,14,0,33,24,14,62,9,0,18,29,15,62,-1,-1,-1,-1,-1,-1,57,14,71,57,57,71,"SOUTHWEST PREPARATORY SCHOOL",8,4,19,31,8,62,19,5,43,48,43,67,-1,-1,-1,-1,-1,-1
"'015808",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,8,42,38,23,73,.,.,.,.,.,.,20,10,20,20,10,50,27,13,47,47,33,60,13,7,27,27,7,73,.,.,.,.,.,.,.,.,.,.,.,.,9,0,36,27,9,91,-1,-1,-1,-1,-1,-1,0,0,0,0,0,40,27,9,64,55,45,73,"INSPIRE ACADEMIES",0,0,25,38,13,50,28,11,50,39,28,83,.,.,.,.,.,.
"'015809",0,0,17,33,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,0,19,22,4,37,-1,-1,-1,-1,-1,-1,7,0,19,22,4,37,9,0,36,36,9,55,8,0,19,23,4,38,.,.,.,.,.,.,0,0,17,33,0,50,6,0,6,13,0,25,4,0,12,16,4,32,0,0,0,0,0,0,.,.,.,.,.,.,"BEXAR COUNTY ACADEMY",6,0,18,24,6,41,10,0,20,20,0,30,.,.,.,.,.,.
"'015814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"POSITIVE SOLUTIONS CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015815",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,50,35,81,54,19,81,-1,-1,-1,-1,-1,-1,50,33,79,50,17,79,47,33,73,53,13,80,60,47,87,67,20,87,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,55,36,91,55,27,82,35,25,75,45,15,75,56,33,78,67,22,78,-1,-1,-1,-1,-1,-1,"HERITAGE ACADEMY",36,29,79,36,0,71,67,42,83,75,42,92,.,.,.,.,.,.
"'015822",28,14,58,37,12,65,20,0,20,0,0,40,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,23,11,45,29,10,55,24,9,48,18,6,52,21,10,41,26,8,52,25,11,46,33,11,62,22,11,44,30,10,55,-1,-1,-1,-1,-1,-1,26,14,55,32,9,63,22,12,45,25,10,47,16,7,38,22,7,47,14,8,22,12,4,20,30,17,61,26,13,52,"JUBILEE ACADEMIES",29,14,53,35,11,62,17,9,37,22,10,47,31,15,54,23,15,54
"'015825",0,0,40,40,20,60,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,10,0,29,43,33,67,-1,-1,-1,-1,-1,-1,6,0,22,39,28,67,15,0,38,54,46,77,6,0,24,35,24,65,.,.,.,.,.,.,0,0,40,40,20,60,0,0,13,25,13,50,0,0,18,29,24,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LIGHTHOUSE PUBLIC SCHOOLS",10,0,20,40,30,60,9,0,36,45,36,73,-1,-1,-1,-1,-1,-1
"'015827",30,10,49,41,14,58,38,23,77,54,46,77,80,60,80,40,40,60,.,.,.,.,.,.,32,15,59,47,22,69,32,18,57,47,24,69,29,9,53,41,18,65,29,15,60,48,22,69,28,9,55,45,17,68,-1,-1,-1,-1,-1,-1,28,9,47,38,12,56,35,15,58,45,22,68,23,5,43,34,12,57,23,8,38,14,2,37,43,23,71,50,25,69,"SCHOOL OF SCIENCE AND TECHNOLOGY",31,14,66,44,19,70,33,15,57,48,23,68,0,0,0,20,0,20
"'015828",23,7,49,31,15,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,19,5,44,36,15,69,14,0,36,21,7,86,19,5,41,34,13,66,17,5,38,33,18,70,18,5,44,38,16,67,.,.,.,.,.,.,23,7,49,32,15,64,22,5,52,40,12,67,21,6,46,32,15,63,14,0,28,31,7,59,33,22,44,22,11,67,"HARMONY PUBLIC SCHOOLS - SOUTH TEXAS",22,6,49,41,18,72,14,3,36,29,11,63,-1,-1,-1,-1,-1,-1
"'015830",24,5,52,48,10,71,-1,-1,-1,-1,-1,-1,100,44,100,89,89,89,-1,-1,-1,-1,-1,-1,24,12,48,47,24,75,36,18,55,73,45,82,21,9,40,40,20,74,14,5,40,50,21,77,17,9,41,40,18,72,.,.,.,.,.,.,24,5,52,48,10,71,32,19,54,45,26,73,23,5,50,45,9,68,16,5,24,21,8,47,50,31,88,81,38,94,"BROOKS ACADEMIES OF TEXAS",21,13,48,44,21,70,27,12,48,51,27,80,-1,-1,-1,-1,-1,-1
"'015831",44,25,78,64,37,93,75,42,92,75,67,100,65,48,83,78,55,100,.,.,.,.,.,.,37,20,65,59,33,82,41,21,68,68,38,93,30,14,58,51,28,79,31,16,62,62,35,85,28,12,55,47,24,72,.,.,.,.,.,.,43,22,75,59,32,91,43,23,68,55,31,79,38,22,70,63,34,89,16,8,41,31,8,51,39,23,78,68,35,90,"SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY",23,13,55,49,28,71,42,22,68,62,35,87,0,0,50,33,33,67
"'015833",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015834",69,40,91,82,55,94,63,38,83,83,58,96,85,65,96,92,71,98,.,.,.,.,.,.,70,45,89,83,60,95,68,16,100,89,68,100,39,19,77,65,29,87,70,43,90,89,63,97,51,22,82,69,43,89,.,.,.,.,.,.,70,39,91,80,54,93,71,47,89,76,57,94,48,25,76,68,39,89,38,13,63,50,13,88,57,28,79,75,51,94,"BASIS TEXAS",67,39,86,83,59,94,73,49,92,84,62,97,.,.,.,.,.,.
"'015835",36,22,65,51,17,74,45,24,86,69,34,86,60,41,90,78,42,92,.,.,.,.,.,.,44,25,76,66,35,85,32,13,53,47,28,74,32,15,59,43,21,73,42,21,75,68,37,89,31,17,67,57,24,80,50,33,83,67,17,83,34,21,62,46,18,70,47,31,77,62,34,81,27,15,56,38,15,71,30,17,54,41,18,60,55,31,82,73,47,91,"GREAT HEARTS TEXAS",51,31,79,70,35,89,41,23,74,63,36,84,13,13,53,53,27,80
"'015836",60,20,80,60,40,100,.,.,.,.,.,.,50,33,83,83,50,83,.,.,.,.,.,.,51,28,74,77,49,89,.,.,.,.,.,.,13,13,38,25,25,75,40,17,70,73,37,90,39,21,64,73,45,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,41,78,81,63,89,21,0,43,50,21,64,22,11,22,33,33,44,76,41,88,82,53,94,"ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY",60,37,87,90,53,97,41,19,59,63,44,81,-1,-1,-1,-1,-1,-1
"'015838",11,7,37,19,11,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,39,34,11,57,0,0,7,20,7,53,14,5,33,29,8,52,11,4,31,32,10,60,19,5,42,34,10,57,.,.,.,.,.,.,11,7,37,19,11,41,26,6,48,36,12,54,11,3,31,25,6,48,37,11,42,32,5,58,60,20,80,80,20,80,"COMPASS ROSE PUBLIC SCHOOLS",.,.,.,.,.,.,18,5,39,34,11,57,-1,-1,-1,-1,-1,-1
"'015839",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PROMESA ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015840",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SAN ANTONIO PREPARATORY SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015841",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THE GATHERING PLACE",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015842",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ROYAL PUBLIC SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015843",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PRELUDE PREPARATORY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015901",28,12,56,40,12,64,-1,-1,-1,-1,-1,-1,62,38,77,77,54,85,-1,-1,-1,-1,-1,-1,55,35,79,73,51,89,33,22,67,44,22,67,24,15,54,46,25,76,45,27,73,70,51,90,37,22,63,62,36,82,.,.,.,.,.,.,25,8,54,38,8,63,64,42,84,76,52,89,17,5,52,39,16,71,28,11,42,36,25,56,68,44,90,84,64,95,"ALAMO HEIGHTS ISD",54,34,77,74,51,90,57,36,82,72,53,85,50,33,83,67,25,83
"'015904",24,8,58,39,20,58,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,21,8,53,40,16,66,40,0,60,20,20,20,19,7,51,38,15,65,18,6,55,44,18,71,21,8,53,40,16,67,.,.,.,.,.,.,24,8,58,39,20,58,23,10,52,36,15,61,14,4,45,32,10,60,19,8,31,24,9,38,20,0,80,50,20,60,"HARLANDALE ISD",22,9,55,41,18,67,18,5,47,35,12,63,0,0,53,20,7,67
"'015905",20,8,48,25,14,45,-1,-1,-1,-1,-1,-1,54,31,85,69,46,77,.,.,.,.,.,.,17,6,41,30,12,55,0,0,10,0,0,30,17,6,40,29,11,54,16,4,41,34,12,61,16,5,41,29,12,55,.,.,.,.,.,.,20,8,48,25,14,45,18,7,40,25,12,48,11,4,33,21,8,47,21,5,24,22,2,31,-1,-1,-1,-1,-1,-1,"EDGEWOOD ISD",17,6,42,31,13,55,16,6,37,27,10,54,21,7,43,14,7,57
"'015906",-1,-1,-1,-1,-1,-1,57,43,79,79,57,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,66,50,86,82,48,98,83,67,100,83,56,100,33,33,67,83,17,83,65,46,81,89,46,100,62,45,83,79,31,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,55,92,73,49,96,28,16,72,60,12,96,14,7,64,57,14,86,65,53,85,85,55,98,"RANDOLPH FIELD ISD",64,42,85,82,36,97,67,54,87,81,53,99,-1,-1,-1,-1,-1,-1
"'015907",26,14,53,32,15,57,-1,-1,-1,-1,-1,-1,31,15,46,38,15,54,-1,-1,-1,-1,-1,-1,23,11,49,36,16,60,15,6,31,28,8,50,21,10,47,33,13,58,20,10,47,39,17,64,23,11,50,35,15,60,-1,-1,-1,-1,-1,-1,26,13,53,32,15,56,26,13,51,33,14,57,16,7,42,27,10,54,16,7,27,18,6,32,39,25,59,57,39,73,"SAN ANTONIO ISD",24,12,51,37,17,61,21,10,44,33,12,58,35,10,63,43,28,70
"'015908",20,5,48,24,12,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,20,8,43,33,14,57,14,14,29,43,29,57,18,6,42,31,14,56,21,10,44,42,18,63,20,8,44,33,14,56,-1,-1,-1,-1,-1,-1,20,5,48,24,12,41,18,6,43,24,11,51,18,6,39,28,12,52,17,5,21,18,6,26,11,0,44,33,11,67,"SOUTH SAN ANTONIO ISD",22,8,46,34,17,60,15,6,38,29,8,50,33,11,56,22,0,44
"'015909",66,48,92,62,30,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,67,44,90,63,28,85,-1,-1,-1,-1,-1,-1,64,42,89,60,27,84,65,39,92,69,31,90,66,44,89,61,27,84,.,.,.,.,.,.,66,48,92,62,30,83,69,49,88,56,26,79,50,36,83,50,21,75,41,14,62,37,0,50,69,46,100,77,31,92,"SOMERSET ISD",67,42,89,65,28,85,66,48,92,57,27,83,-1,-1,-1,-1,-1,-1
"'015910",41,23,70,49,26,71,52,28,74,64,38,86,71,49,90,76,50,93,-1,-1,-1,-1,-1,-1,46,25,73,59,32,80,25,13,56,41,18,69,38,19,67,51,24,75,43,23,72,61,35,83,42,21,71,54,26,78,46,23,69,38,15,85,41,23,70,49,26,71,49,27,75,57,29,78,29,14,59,39,17,68,28,10,48,32,10,55,61,37,84,73,47,88,"NORTH EAST ISD",49,27,77,62,34,82,41,21,66,53,27,77,51,24,77,65,35,81
"'015911",19,11,46,25,11,45,32,21,68,47,26,84,31,19,50,50,31,69,-1,-1,-1,-1,-1,-1,21,11,48,33,12,58,22,12,51,37,17,54,20,10,46,31,11,56,17,9,43,37,13,65,19,10,45,30,10,55,29,14,57,50,14,79,20,11,46,26,11,44,25,12,52,30,11,52,13,7,37,23,8,44,15,5,27,17,1,29,26,11,55,44,12,64,"EAST CENTRAL ISD",23,11,53,33,13,58,19,10,40,34,11,57,8,0,33,17,0,50
"'015912",43,19,76,56,26,78,40,20,80,80,20,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,18,69,51,23,75,37,20,66,37,20,83,35,14,65,48,20,73,37,15,67,53,25,79,38,17,68,51,23,75,-1,-1,-1,-1,-1,-1,43,19,76,56,26,78,41,20,70,49,22,72,28,10,60,40,17,68,28,7,48,29,9,46,55,31,76,61,29,78,"SOUTHWEST ISD",41,19,73,55,26,79,35,15,62,43,17,69,67,22,78,39,17,83
"'015913",0,0,20,20,0,40,50,33,67,50,25,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,38,19,71,55,24,79,33,17,50,50,33,67,27,20,67,53,20,73,26,18,67,56,18,82,23,4,62,46,15,69,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,48,20,74,54,28,76,19,0,50,27,12,58,20,10,40,40,10,50,43,25,80,61,25,89,"LACKLAND ISD",58,25,75,58,25,75,35,18,70,55,23,79,-1,-1,-1,-1,-1,-1
"'015914",40,40,100,80,20,100,57,43,93,86,36,93,60,60,80,60,20,100,.,.,.,.,.,.,41,26,77,67,29,84,18,9,64,55,18,64,32,18,71,58,29,87,36,21,77,79,38,88,38,19,72,66,19,91,.,.,.,.,.,.,40,40,100,80,20,100,46,30,77,55,21,80,24,22,68,43,19,70,0,0,43,21,7,43,42,26,78,66,38,80,"FT SAM HOUSTON ISD",28,16,64,56,32,72,45,29,80,70,29,87,20,0,40,60,20,100
"'015915",30,16,58,42,21,64,44,26,73,65,34,81,47,29,71,56,34,76,15,15,62,23,8,69,34,17,62,51,25,74,23,11,51,42,22,62,23,9,49,38,16,64,31,14,60,55,28,78,30,13,58,46,21,72,40,10,80,60,10,90,28,14,57,39,20,62,38,20,65,47,23,70,20,8,48,35,15,62,22,7,36,27,9,44,51,30,78,67,39,85,"NORTHSIDE ISD",36,18,65,53,26,76,31,15,57,46,23,69,36,22,68,47,23,73
"'015916",31,14,64,47,20,75,48,28,78,65,32,88,67,56,89,83,56,89,-1,-1,-1,-1,-1,-1,33,15,65,50,24,77,26,9,54,44,17,70,28,12,60,45,19,73,28,12,63,52,23,79,30,13,65,48,21,76,60,20,100,60,40,80,31,14,64,47,20,74,38,19,67,48,24,74,21,7,55,39,15,69,20,7,40,27,8,49,47,25,74,61,41,85,"JUDSON ISD",35,16,66,52,24,78,31,14,63,48,23,75,31,17,67,47,14,81
"'015917",43,25,71,42,25,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,44,24,70,46,21,69,20,0,20,40,0,80,43,23,68,44,19,66,45,26,70,53,24,73,44,23,71,46,21,68,.,.,.,.,.,.,43,25,71,42,25,56,43,22,69,38,17,64,30,15,60,35,13,58,32,17,50,28,17,43,57,48,70,52,26,74,"SOUTHSIDE ISD",47,26,72,47,21,71,37,19,63,45,19,63,17,0,17,0,0,50
"'016901",20,20,40,20,20,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,27,80,69,44,89,.,.,.,.,.,.,35,24,82,71,35,82,59,36,91,73,64,91,42,17,75,58,33,75,.,.,.,.,.,.,20,20,40,20,20,40,43,17,70,65,26,87,25,19,44,38,25,69,20,0,20,40,0,60,55,30,82,73,48,94,"JOHNSON CITY ISD",58,31,85,73,42,96,42,21,74,63,47,79,-1,-1,-1,-1,-1,-1
"'016902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,54,28,83,57,22,86,.,.,.,.,.,.,32,16,72,40,8,72,45,18,78,48,18,85,39,13,87,48,9,78,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,66,41,90,69,28,86,26,11,63,26,0,67,33,8,50,33,17,50,61,34,82,59,30,89,"BLANCO ISD",50,23,80,50,23,84,60,36,88,68,20,88,40,40,100,80,0,100
"'017901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,45,100,73,27,100,.,.,.,.,.,.,33,17,100,67,33,100,57,43,100,71,29,100,40,20,100,60,20,100,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,67,100,83,33,100,"BORDEN COUNTY ISD",-1,-1,-1,-1,-1,-1,57,43,100,57,14,100,-1,-1,-1,-1,-1,-1
"'018901",0,0,64,45,9,82,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,4,55,41,15,72,-1,-1,-1,-1,-1,-1,7,0,47,36,7,69,14,3,51,46,20,77,7,0,59,44,15,70,.,.,.,.,.,.,0,0,67,33,17,83,13,5,58,38,10,68,6,3,31,26,9,60,0,0,36,14,0,43,12,7,51,37,9,72,"CLIFTON ISD",15,6,53,40,15,72,9,0,59,45,14,73,.,.,.,.,.,.
