DISTRICT,DD005AMA1222R,DD005AMA1322R,DD005AMA1S22R,DD005ARE1222R,DD005ARE1322R,DD005ARE1S22R,DD005ASC1222R,DD005ASC1322R,DD005ASC1S22R,DD205AMA1222R,DD205AMA1322R,DD205AMA1S22R,DD205ARE1222R,DD205ARE1322R,DD205ARE1S22R,DD205ASC1222R,DD205ASC1322R,DD205ASC1S22R,DD305AMA1222R,DD305AMA1322R,DD305AMA1S22R,DD305ARE1222R,DD305ARE1322R,DD305ARE1S22R,DD305ASC1222R,DD305ASC1322R,DD305ASC1S22R,DD405AMA1222R,DD405AMA1322R,DD405AMA1S22R,DD405ARE1222R,DD405ARE1322R,DD405ARE1S22R,DD405ASC1222R,DD405ASC1322R,DD405ASC1S22R,DDA05AMA1222R,DDA05AMA1322R,DDA05AMA1S22R,DDA05ARE1222R,DDA05ARE1322R,DDA05ARE1S22R,DDA05ASC1222R,DDA05ASC1322R,DDA05ASC1S22R,DDB05AMA1222R,DDB05AMA1322R,DDB05AMA1S22R,DDB05ARE1222R,DDB05ARE1322R,DDB05ARE1S22R,DDB05ASC1222R,DDB05ASC1322R,DDB05ASC1S22R,DDE05AMA1222R,DDE05AMA1322R,DDE05AMA1S22R,DDE05ARE1222R,DDE05ARE1322R,DDE05ARE1S22R,DDE05ASC1222R,DDE05ASC1322R,DDE05ASC1S22R,DDF05AMA1222R,DDF05AMA1322R,DDF05AMA1S22R,DDF05ARE1222R,DDF05ARE1322R,DDF05ARE1S22R,DDF05ASC1222R,DDF05ASC1322R,DDF05ASC1S22R,DDH05AMA1222R,DDH05AMA1322R,DDH05AMA1S22R,DDH05ARE1222R,DDH05ARE1322R,DDH05ARE1S22R,DDH05ASC1222R,DDH05ASC1322R,DDH05ASC1S22R,DDI05AMA1222R,DDI05AMA1322R,DDI05AMA1S22R,DDI05ARE1222R,DDI05ARE1322R,DDI05ARE1S22R,DDI05ASC1222R,DDI05ASC1322R,DDI05ASC1S22R,DDL05AMA1222R,DDL05AMA1322R,DDL05AMA1S22R,DDL05ARE1222R,DDL05ARE1322R,DDL05ARE1S22R,DDL05ASC1222R,DDL05ASC1322R,DDL05ASC1S22R,DDM05AMA1222R,DDM05AMA1322R,DDM05AMA1S22R,DDM05ARE1222R,DDM05ARE1322R,DDM05ARE1S22R,DDM05ASC1222R,DDM05ASC1322R,DDM05ASC1S22R,DDR05AMA1222R,DDR05AMA1322R,DDR05AMA1S22R,DDR05ARE1222R,DDR05ARE1322R,DDR05ARE1S22R,DDR05ASC1222R,DDR05ASC1322R,DDR05ASC1S22R,DDS05AMA1222R,DDS05AMA1322R,DDS05AMA1S22R,DDS05ARE1222R,DDS05ARE1322R,DDS05ARE1S22R,DDS05ASC1222R,DDS05ASC1322R,DDS05ASC1S22R,DDW05AMA1222R,DDW05AMA1322R,DDW05AMA1S22R,DDW05ARE1222R,DDW05ARE1322R,DDW05ARE1S22R,DDW05ASC1222R,DDW05ASC1322R,DDW05ASC1S22R,DISTNAME,DNC05AMA1222R,DNC05AMA1322R,DNC05AMA1S22R,DNC05ARE1222R,DNC05ARE1322R,DNC05ARE1S22R,DNC05ASC1222R,DNC05ASC1322R,DNC05ASC1S22R,DNM05AMA1222R,DNM05AMA1322R,DNM05AMA1S22R,DNM05ARE1222R,DNM05ARE1322R,DNM05ARE1S22R,DNM05ASC1222R,DNM05ASC1322R,DNM05ASC1S22R,DNS05AMA1222R,DNS05AMA1322R,DNS05AMA1S22R,DNS05ARE1222R,DNS05ARE1322R,DNS05ARE1S22R,DNS05ASC1222R,DNS05ASC1322R,DNS05ASC1S22R
"'220815",45,18,91,45,45,100,9,9,64,100,20,100,60,20,100,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,39,16,69,44,25,76,13,3,39,27,14,59,36,18,68,18,2,32,33,17,61,41,26,67,11,4,30,44,19,69,56,31,84,13,0,44,28,11,72,39,22,78,6,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,18,91,45,45,100,9,9,64,35,14,70,35,21,70,14,5,35,23,4,58,31,15,65,2,2,23,0,0,20,20,0,20,0,0,0,80,40,100,80,80,100,0,0,100,"CHAPEL HILL ACADEMY",42,20,74,46,32,78,20,4,44,32,8,60,40,12,72,0,0,28,.,.,.,.,.,.,.,.,.
"'220817",46,18,82,56,28,84,28,12,54,40,30,90,70,40,80,20,10,90,73,27,91,55,36,91,45,18,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,17,79,52,27,80,27,10,56,32,12,73,42,24,71,19,5,47,39,16,74,46,25,75,20,7,48,40,15,79,61,33,85,25,8,56,37,12,75,47,22,82,18,7,45,.,.,.,.,.,.,.,.,.,42,11,78,48,24,80,22,7,48,43,19,78,42,22,75,28,13,56,30,9,72,42,18,73,19,9,42,25,0,42,0,0,58,0,0,17,60,31,91,74,40,94,54,26,83,"NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON",44,18,84,57,28,85,30,13,65,38,16,71,45,27,74,22,7,45,38,0,50,25,13,63,13,0,50
"'220819",13,0,56,44,19,88,13,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,4,63,55,27,85,21,7,53,25,6,63,63,31,84,16,9,50,22,5,63,55,28,86,22,8,54,19,4,63,55,25,88,15,4,39,8,2,56,45,21,81,10,2,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,60,40,13,87,13,0,40,23,6,62,54,29,81,31,13,75,8,0,41,32,14,73,8,0,27,21,5,42,37,11,58,26,11,42,29,6,71,57,27,88,37,12,69,"HIGH POINT ACADEMY",26,6,64,54,29,86,25,8,63,14,3,61,56,24,84,17,6,42,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'220901",37,17,68,46,27,73,25,9,51,35,18,75,58,37,86,37,14,66,76,48,86,73,51,90,57,32,83,40,40,100,80,60,100,40,20,40,37,16,67,50,30,76,29,12,56,25,9,55,42,23,70,19,7,46,31,12,61,43,24,72,22,8,49,36,15,67,53,32,79,25,10,53,33,12,66,44,25,72,23,8,50,25,0,63,38,25,63,13,0,63,36,16,67,45,25,73,24,8,50,38,18,66,47,28,73,33,14,58,27,10,59,39,20,70,19,6,47,18,6,40,22,10,44,17,6,33,58,32,82,70,49,89,53,27,81,"ARLINGTON ISD",40,19,70,52,32,77,31,14,58,30,10,60,44,25,73,24,8,51,35,13,63,56,32,77,34,16,57
"'220902",36,18,71,47,28,75,26,10,53,49,15,86,66,47,92,51,26,84,66,37,91,70,42,85,53,23,72,50,20,70,50,20,80,30,20,60,48,24,79,60,39,84,43,20,71,39,20,68,54,31,77,34,14,59,41,19,74,53,33,80,33,14,62,46,21,78,63,39,85,38,16,66,40,18,74,50,32,79,31,13,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,17,70,44,26,73,23,7,51,50,26,79,58,39,83,47,24,75,35,15,69,47,26,76,28,9,56,31,8,51,30,15,52,28,13,45,57,30,84,72,48,90,55,29,83,"BIRDVILLE ISD",52,26,81,62,41,84,45,22,73,39,18,74,56,35,82,36,16,66,53,26,87,53,32,82,53,24,76
"'220904",38,15,70,47,24,81,28,12,56,38,15,85,62,23,85,38,15,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,15,66,46,24,77,25,10,56,23,11,52,34,17,61,15,4,44,32,14,64,44,23,76,23,8,53,31,14,64,51,27,83,22,8,54,38,16,70,50,27,83,27,11,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,15,70,45,22,80,26,11,54,36,15,68,41,21,72,28,11,57,27,11,63,40,18,74,20,8,50,9,2,25,22,4,40,11,2,22,30,10,80,40,10,90,40,10,70,"EVERMAN ISD",38,16,73,48,26,78,26,11,58,27,13,55,43,21,75,23,8,51,43,14,71,29,29,86,14,0,71
"'220905",34,14,65,43,23,70,17,5,42,41,24,73,53,28,76,35,15,60,63,38,79,68,49,81,44,28,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,15,64,46,26,71,22,9,45,24,8,50,35,18,60,14,5,32,31,12,61,41,22,68,17,6,41,34,15,64,50,30,74,19,7,42,34,13,65,44,24,71,18,6,44,60,20,60,40,40,60,40,20,60,33,13,65,42,23,69,16,5,41,36,15,64,42,23,67,25,11,49,27,9,59,37,18,65,14,4,37,25,8,43,27,11,42,22,9,34,61,39,84,72,53,87,54,30,77,"FORT WORTH ISD",37,17,66,48,28,72,23,9,47,26,10,56,38,20,64,19,8,40,35,18,63,45,25,69,21,7,48
"'220906",43,20,69,47,26,67,24,8,46,71,43,88,77,61,94,56,27,81,74,55,96,82,62,92,65,33,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,33,87,74,54,89,54,27,79,47,17,78,58,37,91,30,7,68,35,13,70,48,26,72,28,10,52,62,33,88,76,56,91,50,23,78,47,21,75,56,35,76,35,17,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,19,67,45,24,65,22,7,44,60,34,85,72,51,87,58,32,79,37,14,72,49,25,74,26,8,54,18,10,54,35,18,53,26,10,42,68,36,92,83,63,94,65,33,88,"GRAPEVINE-COLLEYVILLE ISD",63,35,87,75,53,88,55,29,78,59,29,87,71,55,91,52,23,79,65,35,87,70,35,91,43,9,78
"'220907",49,28,78,52,29,77,35,16,61,52,29,80,59,38,84,44,23,74,77,57,92,75,53,94,64,33,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,32,84,65,43,87,50,23,77,39,20,67,47,29,74,33,14,58,36,18,71,49,28,75,32,14,60,52,30,84,68,46,89,45,19,75,47,22,81,61,38,83,39,16,72,20,20,40,40,20,80,40,20,60,47,26,77,50,27,76,32,14,60,59,35,84,62,39,85,55,26,80,33,12,70,41,19,74,26,8,58,28,12,55,29,12,51,25,9,45,60,36,88,70,47,91,57,26,83,"KELLER ISD",60,35,87,68,45,89,53,23,81,47,26,77,59,38,84,42,22,70,57,35,94,76,56,93,59,23,86
"'220908",53,30,80,55,30,82,41,15,70,45,24,78,57,32,81,41,15,71,76,50,94,71,48,91,64,29,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,27,81,59,36,84,44,19,74,41,20,75,55,33,80,35,13,66,37,17,69,44,23,75,29,10,59,51,27,81,65,40,89,41,17,73,46,21,77,51,28,81,39,16,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,20,75,44,21,76,29,8,61,52,27,80,54,32,80,47,21,75,29,11,69,37,16,71,23,7,57,25,8,50,27,11,50,22,9,43,62,34,88,69,43,90,55,27,84,"MANSFIELD ISD",56,30,84,62,39,87,49,21,77,40,20,73,54,30,79,34,15,66,61,33,88,69,41,92,61,24,90
"'220910",10,4,44,27,13,50,6,1,23,0,0,15,31,8,62,15,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,12,3,35,28,16,53,12,3,32,11,2,21,23,15,42,5,2,27,11,2,35,27,14,51,9,2,31,7,2,34,31,14,57,8,0,29,14,4,41,30,18,55,14,3,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,4,43,26,13,49,6,1,24,16,4,36,25,18,49,16,5,35,8,2,30,21,11,46,6,1,23,5,3,11,8,3,24,6,0,11,6,3,47,36,15,64,19,3,42,"LAKE WORTH ISD",12,5,39,31,16,59,14,3,31,11,1,31,25,16,47,10,2,33,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'220912",57,32,79,59,33,82,39,15,65,47,21,79,49,36,83,45,17,70,78,65,89,82,58,84,63,34,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,19,70,54,32,78,36,15,64,29,11,64,48,23,75,27,10,57,35,16,67,50,27,75,31,12,59,36,17,72,57,35,81,32,12,63,45,22,74,57,34,81,37,16,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,32,78,58,33,82,38,15,65,43,20,70,53,29,76,39,17,65,31,14,62,42,21,72,26,9,54,27,9,44,29,5,53,27,9,39,51,26,79,65,48,85,56,24,81,"CROWLEY ISD",46,22,75,57,34,80,38,16,68,31,14,65,51,29,76,33,13,59,50,25,75,55,40,80,30,20,70
"'220914",32,12,68,40,20,76,32,8,64,25,0,38,25,25,88,50,38,63,50,17,100,50,17,100,50,0,83,.,.,.,.,.,.,.,.,.,36,15,68,52,31,80,40,18,70,14,0,51,28,9,72,18,4,58,22,6,51,39,20,69,26,13,56,41,15,69,58,36,82,39,18,67,42,17,75,62,38,77,48,25,73,.,.,.,.,.,.,.,.,.,32,12,68,40,20,76,32,8,64,32,15,67,47,27,77,41,18,73,20,6,56,32,14,70,21,5,57,18,5,36,18,0,45,14,5,41,56,33,81,75,52,88,55,27,82,"KENNEDALE ISD",41,18,74,59,38,82,47,21,75,29,11,58,40,20,75,29,14,63,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'220915",36,9,78,38,18,73,18,4,44,45,25,80,55,15,90,50,30,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,20,82,54,31,82,42,18,73,38,25,88,50,38,88,50,13,63,43,18,80,51,29,80,38,15,66,47,18,82,58,36,87,39,17,73,37,13,80,47,24,79,28,11,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,7,77,36,16,73,16,5,43,50,22,82,50,27,78,44,19,72,27,7,68,33,11,68,24,8,55,28,10,64,30,9,55,25,7,49,53,22,82,57,35,83,46,21,77,"AZLE ISD",52,23,85,58,34,85,43,18,74,41,13,76,46,26,78,38,19,71,44,17,61,33,17,61,33,11,56
"'220916",60,34,88,60,36,84,43,19,74,55,34,82,66,50,89,52,31,78,85,63,94,82,63,95,70,42,87,54,21,92,50,31,85,27,6,69,58,32,84,66,43,88,51,26,77,40,17,71,62,36,84,36,16,66,49,23,79,57,34,85,40,18,71,56,31,82,67,47,89,47,22,75,57,29,86,60,36,86,46,19,76,100,40,100,80,60,100,60,40,100,55,27,86,53,29,82,35,12,69,60,33,86,65,39,87,55,30,80,43,19,77,51,26,82,34,13,66,31,8,57,31,9,57,30,13,49,64,37,88,72,50,90,62,35,85,"HURST-EULESS-BEDFORD ISD",62,35,87,69,46,89,54,27,80,49,24,78,59,37,84,44,22,71,46,22,80,63,41,95,49,24,78
"'220917",48,25,76,49,31,80,38,18,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,16,65,45,28,72,31,13,59,17,0,33,33,33,50,33,0,33,35,16,64,45,29,73,29,12,58,37,20,70,49,29,80,28,11,56,37,16,66,43,25,71,29,11,58,.,.,.,.,.,.,.,.,.,45,23,75,44,25,79,36,17,64,33,12,61,42,27,64,33,15,61,28,13,60,36,20,67,22,11,52,20,4,39,16,4,41,22,2,39,29,16,71,58,48,81,39,29,71,"CASTLEBERRY ISD",41,18,69,47,30,76,34,15,62,19,10,57,39,23,59,20,9,49,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'220918",49,24,83,56,31,79,32,11,65,49,22,74,66,47,86,41,19,80,61,35,92,75,36,90,49,21,83,17,0,67,17,17,67,0,0,50,45,21,78,60,37,84,39,16,71,32,13,71,55,33,83,23,7,60,30,12,82,58,33,82,27,9,67,42,19,77,64,41,88,34,12,69,42,18,74,56,34,80,35,12,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,23,82,55,29,78,30,10,64,49,22,78,57,33,79,43,19,73,35,13,71,49,26,79,27,9,62,23,8,47,31,11,50,23,6,41,51,25,84,65,41,88,48,22,80,"EAGLE MT-SAGINAW ISD",48,22,78,61,39,84,41,16,73,40,18,77,59,34,83,35,15,68,54,15,79,54,38,90,33,8,64
"'220919",77,65,100,88,71,98,78,56,95,78,67,81,84,73,86,73,57,86,90,74,99,95,81,99,90,66,95,.,.,.,.,.,.,.,.,.,79,55,96,85,70,96,78,52,93,60,30,100,73,36,91,36,9,82,17,17,67,50,50,83,33,0,67,79,57,95,87,75,96,74,49,94,70,50,96,85,66,96,78,50,93,.,.,.,.,.,.,.,.,.,75,55,100,83,54,96,67,50,96,80,54,97,84,67,97,82,56,93,58,31,89,53,32,84,40,27,71,56,32,80,49,27,73,40,22,60,79,52,97,82,67,97,75,48,94,"CARROLL ISD",81,58,98,85,72,97,78,53,94,75,49,91,85,66,94,80,50,92,71,52,97,88,81,100,79,53,93
"'220920",37,13,80,45,25,79,37,14,70,26,6,76,38,24,76,24,9,56,67,44,100,78,67,89,67,44,78,.,.,.,.,.,.,.,.,.,42,20,77,53,33,83,37,15,68,19,9,56,35,21,70,16,5,49,33,13,70,44,22,78,30,9,63,41,18,74,54,34,84,32,12,67,43,19,75,50,29,83,33,15,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,13,81,44,26,79,37,14,70,44,23,79,53,31,82,41,18,70,24,8,67,34,17,74,22,8,56,22,9,49,19,10,46,21,9,31,49,25,82,63,39,88,47,18,75,"WHITE SETTLEMENT ISD",48,22,83,58,36,87,36,17,73,33,17,66,45,27,76,38,12,59,60,40,85,75,50,90,55,15,80
"'221801",34,16,69,50,21,73,17,7,46,42,21,75,69,44,79,44,21,69,74,52,96,83,53,96,57,21,80,.,.,.,.,.,.,.,.,.,43,22,76,63,39,84,35,14,65,30,13,63,49,26,75,25,7,51,27,9,64,48,24,75,19,4,49,43,20,76,67,44,87,31,12,64,34,14,69,54,28,81,23,8,54,14,0,57,43,43,71,29,14,57,33,15,70,50,20,73,17,6,45,44,24,76,58,33,81,39,16,66,19,6,57,39,14,68,13,3,38,24,7,51,29,15,49,24,9,36,48,24,83,70,48,89,42,19,76,"TEXAS COLLEGE PREPARATORY ACADEMIES",48,25,79,65,40,86,36,15,69,40,20,74,60,37,83,34,13,62,45,21,71,52,29,81,38,17,62
"'221901",26,8,56,38,22,62,10,4,47,36,9,66,51,21,87,28,9,68,53,29,100,65,53,76,35,18,88,100,80,100,80,60,100,80,40,100,35,14,69,49,27,75,26,11,55,22,6,56,32,17,60,13,6,34,27,10,63,40,21,68,20,7,48,31,11,68,52,31,78,21,8,51,29,11,64,41,22,70,19,6,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,8,56,38,22,62,10,4,47,38,16,70,46,25,72,31,14,59,20,6,57,31,14,63,14,4,39,20,10,42,24,10,42,18,10,28,47,19,80,64,37,85,40,19,71,"ABILENE ISD",34,15,70,48,27,74,26,11,56,36,11,67,50,29,75,26,11,52,32,11,77,39,27,75,25,2,57
"'221904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,31,85,62,32,85,38,17,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,13,83,52,17,83,26,4,61,63,34,78,63,39,85,37,12,66,65,20,85,65,25,90,35,10,70,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,26,100,61,22,87,43,26,91,37,7,73,33,3,70,10,3,57,39,22,61,44,6,67,22,17,50,63,34,85,61,37,83,39,20,78,"MERKEL ISD",66,30,84,61,32,80,43,20,77,57,33,86,62,33,95,29,10,67,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'221905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,50,50,25,67,42,33,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,50,50,17,67,33,17,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,13,50,38,25,50,38,38,75,0,0,33,33,11,56,22,22,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,44,56,22,67,44,33,67,"TRENT ISD",20,20,60,40,40,40,40,40,60,0,0,43,57,14,86,43,29,86,.,.,.,.,.,.,.,.,.
"'221911",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,40,96,76,49,94,53,31,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,28,96,64,36,84,36,16,80,74,40,96,79,62,96,53,23,81,71,36,100,64,43,79,43,21,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,41,96,73,36,91,53,38,87,35,0,96,35,17,83,13,0,52,40,20,100,30,20,70,30,20,50,68,41,96,78,51,96,55,33,85,"JIM NED CISD",73,42,97,79,53,95,61,36,89,63,37,95,72,42,91,40,21,76,57,14,86,57,29,100,29,29,43
"'221912",60,60,100,40,40,60,40,40,60,85,62,100,77,62,100,77,54,100,81,63,94,88,69,94,69,56,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,48,96,70,48,89,64,36,87,58,17,75,67,33,67,50,17,58,60,29,91,54,32,79,46,24,82,74,45,98,73,48,93,59,32,85,61,29,95,60,38,86,47,21,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,60,100,40,40,60,40,40,60,74,50,94,66,47,86,68,40,89,41,12,89,32,15,72,27,10,67,40,12,74,30,12,65,30,14,56,78,53,97,72,50,91,69,40,90,"WYLIE ISD",77,49,97,74,50,92,67,38,87,69,45,93,62,43,84,58,34,86,83,42,100,75,67,83,92,58,92
"'222901",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,80,100,80,60,100,60,20,80,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,"TERRELL COUNTY ISD",100,80,100,80,60,100,60,20,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'223901",15,0,54,23,8,38,8,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,12,61,37,19,60,24,9,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,13,60,36,19,58,24,8,51,27,8,55,35,20,59,18,6,43,25,10,55,34,16,55,19,8,44,.,.,.,.,.,.,.,.,.,15,0,54,23,8,38,8,0,38,40,16,67,40,19,60,33,12,60,18,6,50,22,8,49,13,1,39,19,7,37,26,11,41,15,7,22,67,20,87,47,27,80,40,13,80,"BROWNFIELD ISD",34,12,59,38,19,59,26,9,49,30,10,65,35,20,60,20,5,60,.,.,.,.,.,.,.,.,.
"'223902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,32,79,68,32,100,21,5,68,.,.,.,.,.,.,.,.,.,75,25,83,58,25,100,25,0,75,50,20,70,70,20,100,10,0,50,69,31,75,63,25,100,19,6,69,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,44,89,67,44,100,33,11,89,17,0,33,33,0,100,0,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"MEADOW ISD",62,31,77,77,38,100,23,8,62,83,33,83,50,17,100,17,0,83,.,.,.,.,.,.,.,.,.
"'223904",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,32,95,47,26,89,26,5,68,.,.,.,.,.,.,.,.,.,75,25,100,25,13,88,25,0,88,80,30,100,40,20,100,30,10,80,67,11,100,44,11,89,11,0,56,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,33,89,56,33,78,22,0,56,60,20,90,30,10,80,10,10,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,50,90,50,40,90,40,10,80,"WELLMAN-UNION CISD",93,43,100,57,29,100,21,7,71,40,0,80,20,20,60,40,0,60,.,.,.,.,.,.,.,.,.
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,29,14,0,29,0,0,50,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,20,0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,33,17,0,33,0,0,60,"THROCKMORTON COLLEGIATE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'224902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,0,40,20,0,60,20,20,60,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"WOODSON ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'225902",58,25,83,51,22,75,46,17,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,55,24,84,53,27,80,48,19,77,38,19,81,43,27,70,30,19,62,53,21,82,50,24,77,44,18,74,58,22,86,57,29,83,47,18,76,55,22,82,50,23,78,44,16,76,.,.,.,.,.,.,.,.,.,58,25,83,51,22,75,46,17,76,50,26,82,50,25,76,49,21,78,47,20,80,45,18,75,42,15,71,21,11,53,28,9,47,23,9,45,65,40,93,74,47,95,79,37,95,"MOUNT PLEASANT ISD",58,26,84,54,27,80,48,20,77,29,13,79,47,24,82,47,16,82,71,29,88,41,12,76,41,12,76
"'225906",100,76,100,82,41,100,47,18,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,96,68,100,76,46,96,54,18,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,67,100,77,33,100,47,10,87,95,65,100,73,46,100,49,14,86,100,68,100,80,36,100,44,12,84,.,.,.,.,.,.,.,.,.,100,76,100,82,41,100,47,18,82,97,71,100,80,46,91,60,23,89,91,55,100,61,30,91,39,9,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,68,100,77,55,93,59,20,91,"CHAPEL HILL ISD",98,69,100,79,52,96,56,17,85,92,67,100,71,33,96,50,21,92,100,86,100,86,71,100,43,29,100
