"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"860Z200US98640","ZCTA5 98640","51497","null","8440","null",
"860Z200US98641","ZCTA5 98641","-","-","**","**",
"860Z200US98642","ZCTA5 98642","101314","null","5974","null",
"860Z200US98643","ZCTA5 98643","64063","null","55006","null",
"860Z200US98644","ZCTA5 98644","29112","null","6772","null",
"860Z200US98645","ZCTA5 98645","85000","null","15535","null",
"860Z200US98647","ZCTA5 98647","16745","null","11938","null",
"860Z200US98648","ZCTA5 98648","72333","null","9852","null",
"860Z200US98649","ZCTA5 98649","55337","null","19222","null",
"860Z200US98650","ZCTA5 98650","74141","null","12778","null",
"860Z200US98651","ZCTA5 98651","93000","null","60452","null",
"860Z200US98660","ZCTA5 98660","57049","null","9499","null",
"860Z200US98661","ZCTA5 98661","61579","null","3144","null",
"860Z200US98662","ZCTA5 98662","77263","null","6225","null",
"860Z200US98663","ZCTA5 98663","68770","null","6076","null",
"860Z200US98664","ZCTA5 98664","71607","null","4398","null",
"860Z200US98665","ZCTA5 98665","71811","null","4882","null",
"860Z200US98670","ZCTA5 98670","38542","null","30384","null",
"860Z200US98671","ZCTA5 98671","97692","null","4583","null",
"860Z200US98672","ZCTA5 98672","76513","null","5925","null",
"860Z200US98673","ZCTA5 98673","36979","null","10810","null",
"860Z200US98674","ZCTA5 98674","81396","null","9784","null",
"860Z200US98675","ZCTA5 98675","85985","null","11382","null",
"860Z200US98682","ZCTA5 98682","82858","null","3705","null",
"860Z200US98683","ZCTA5 98683","75458","null","3873","null",
"860Z200US98684","ZCTA5 98684","76644","null","4197","null",
"860Z200US98685","ZCTA5 98685","112375","null","7886","null",
"860Z200US98686","ZCTA5 98686","92450","null","8412","null",
"860Z200US98801","ZCTA5 98801","64480","null","4688","null",
"860Z200US98802","ZCTA5 98802","73949","null","4459","null",
"860Z200US98811","ZCTA5 98811","91016","null","21458","null",
"860Z200US98812","ZCTA5 98812","51981","null","7015","null",
"860Z200US98813","ZCTA5 98813","53407","null","7390","null",
"860Z200US98814","ZCTA5 98814","58750","null","23326","null",
"860Z200US98815","ZCTA5 98815","63137","null","8956","null",
"860Z200US98816","ZCTA5 98816","63435","null","7543","null",
"860Z200US98817","ZCTA5 98817","-","-","**","**",
"860Z200US98819","ZCTA5 98819","33333","null","22324","null",
"860Z200US98821","ZCTA5 98821","125273","null","87812","null",
"860Z200US98822","ZCTA5 98822","69531","null","14079","null",
"860Z200US98823","ZCTA5 98823","71987","null","9646","null",
"860Z200US98824","ZCTA5 98824","-","-","**","**",
"860Z200US98826","ZCTA5 98826","70523","null","10280","null",
"860Z200US98827","ZCTA5 98827","70387","null","30483","null",
"860Z200US98828","ZCTA5 98828","89286","null","27117","null",
"860Z200US98829","ZCTA5 98829","27500","null","13545","null",
"860Z200US98830","ZCTA5 98830","56944","null","11537","null",
"860Z200US98831","ZCTA5 98831","55503","null","6180","null",
"860Z200US98832","ZCTA5 98832","58542","null","9157","null",
"860Z200US98833","ZCTA5 98833","68594","null","25260","null",
"860Z200US98834","ZCTA5 98834","64444","null","21695","null",
"860Z200US98836","ZCTA5 98836","-","-","**","**",
"860Z200US98837","ZCTA5 98837","64347","null","3830","null",
"860Z200US98840","ZCTA5 98840","54167","null","6340","null",
"860Z200US98841","ZCTA5 98841","50773","null","5548","null",
"860Z200US98843","ZCTA5 98843","58381","null","8632","null",
"860Z200US98844","ZCTA5 98844","39831","null","8879","null",
"860Z200US98845","ZCTA5 98845","52500","null","13757","null",
"860Z200US98846","ZCTA5 98846","71735","null","4249","null",
"860Z200US98847","ZCTA5 98847","63764","null","21956","null",
"860Z200US98848","ZCTA5 98848","68090","null","10993","null",
"860Z200US98849","ZCTA5 98849","39583","null","14017","null",
"860Z200US98850","ZCTA5 98850","58289","null","10807","null",
"860Z200US98851","ZCTA5 98851","59443","null","9350","null",
"860Z200US98852","ZCTA5 98852","41250","null","2787","null",
"860Z200US98853","ZCTA5 98853","-","-","**","**",
"860Z200US98855","ZCTA5 98855","42878","null","7496","null",
"860Z200US98856","ZCTA5 98856","63582","null","12395","null",
"860Z200US98857","ZCTA5 98857","46947","null","5850","null",
"860Z200US98858","ZCTA5 98858","59818","null","10478","null",
"860Z200US98859","ZCTA5 98859","88173","null","21033","null",
"860Z200US98860","ZCTA5 98860","32188","null","13564","null",
"860Z200US98862","ZCTA5 98862","61302","null","9308","null",
"860Z200US98901","ZCTA5 98901","49430","null","3712","null",
"860Z200US98902","ZCTA5 98902","51122","null","4010","null",
"860Z200US98903","ZCTA5 98903","57279","null","6846","null",
"860Z200US98908","ZCTA5 98908","71908","null","4261","null",
"860Z200US98921","ZCTA5 98921","-","-","**","**",
"860Z200US98922","ZCTA5 98922","68365","null","15885","null",
"860Z200US98923","ZCTA5 98923","40608","null","17381","null",
"860Z200US98925","ZCTA5 98925","94844","null","56786","null",
"860Z200US98926","ZCTA5 98926","61839","null","4234","null",
"860Z200US98930","ZCTA5 98930","58640","null","8042","null",
"860Z200US98932","ZCTA5 98932","61488","null","27370","null",
"860Z200US98933","ZCTA5 98933","65000","null","12587","null",
"860Z200US98934","ZCTA5 98934","56500","null","15536","null",
"860Z200US98935","ZCTA5 98935","60208","null","11549","null",
"860Z200US98936","ZCTA5 98936","72432","null","19272","null",
"860Z200US98937","ZCTA5 98937","67331","null","8988","null",
"860Z200US98938","ZCTA5 98938","40625","null","5553","null",
"860Z200US98939","ZCTA5 98939","43594","null","12128","null",
"860Z200US98940","ZCTA5 98940","70698","null","65087","null",
"860Z200US98941","ZCTA5 98941","63947","null","14924","null",
"860Z200US98942","ZCTA5 98942","71175","null","8111","null",
"860Z200US98943","ZCTA5 98943","70357","null","12395","null",
"860Z200US98944","ZCTA5 98944","50859","null","7837","null",
"860Z200US98946","ZCTA5 98946","59028","null","36956","null",
"860Z200US98947","ZCTA5 98947","54242","null","8678","null",
"860Z200US98948","ZCTA5 98948","56750","null","5574","null",
"860Z200US98950","ZCTA5 98950","-","-","**","**",
"860Z200US98951","ZCTA5 98951","55724","null","5629","null",
"860Z200US98952","ZCTA5 98952","45313","null","12519","null",
"860Z200US98953","ZCTA5 98953","72449","null","8519","null",
"860Z200US99001","ZCTA5 99001","51897","null","7623","null",
"860Z200US99003","ZCTA5 99003","63662","null","6251","null",
"860Z200US99004","ZCTA5 99004","56554","null","8574","null",
"860Z200US99005","ZCTA5 99005","107857","null","11982","null",
"860Z200US99006","ZCTA5 99006","62126","null","5878","null",
"860Z200US99008","ZCTA5 99008","60900","null","23330","null",
"860Z200US99009","ZCTA5 99009","66932","null","16173","null",
"860Z200US99011","ZCTA5 99011","64223","null","7254","null",
"860Z200US99012","ZCTA5 99012","57121","null","8743","null",
"860Z200US99013","ZCTA5 99013","41250","null","16661","null",
"860Z200US99014","ZCTA5 99014","-","-","**","**",
"860Z200US99016","ZCTA5 99016","81348","null","14638","null",
"860Z200US99017","ZCTA5 99017","50000","null","40993","null",
"860Z200US99018","ZCTA5 99018","52125","null","14715","null",
"860Z200US99019","ZCTA5 99019","100729","null","14427","null",
"860Z200US99020","ZCTA5 99020","-","-","**","**",
"860Z200US99021","ZCTA5 99021","73866","null","3419","null",
"860Z200US99022","ZCTA5 99022","82259","null","8306","null",
"860Z200US99023","ZCTA5 99023","159519","null","50165","null",
"860Z200US99025","ZCTA5 99025","89615","null","30482","null",
"860Z200US99026","ZCTA5 99026","89226","null","12524","null",
"860Z200US99027","ZCTA5 99027","69275","null","12032","null",
"860Z200US99029","ZCTA5 99029","57679","null","26053","null",
"860Z200US99030","ZCTA5 99030","51667","null","26498","null",
"860Z200US99031","ZCTA5 99031","87014","null","11061","null",
"860Z200US99032","ZCTA5 99032","67644","null","10151","null",
"860Z200US99033","ZCTA5 99033","53214","null","13174","null",
"860Z200US99034","ZCTA5 99034","-","-","**","**",
"860Z200US99036","ZCTA5 99036","129567","null","38311","null",
"860Z200US99037","ZCTA5 99037","69928","null","5459","null",
"860Z200US99039","ZCTA5 99039","57583","null","18808","null",
"860Z200US99040","ZCTA5 99040","37450","null","19521","null",
"860Z200US99101","ZCTA5 99101","64205","null","14440","null",
"860Z200US99102","ZCTA5 99102","54750","null","15579","null",
"860Z200US99103","ZCTA5 99103","67000","null","20969","null",
"860Z200US99105","ZCTA5 99105","66250","null","40747","null",
"860Z200US99109","ZCTA5 99109","50944","null","5650","null",
"860Z200US99110","ZCTA5 99110","58558","null","20684","null",
"860Z200US99111","ZCTA5 99111","58949","null","2857","null",
"860Z200US99113","ZCTA5 99113","72969","null","12803","null",
"860Z200US99114","ZCTA5 99114","51713","null","6351","null",
"860Z200US99115","ZCTA5 99115","48333","null","14067","null",
"860Z200US99116","ZCTA5 99116","62303","null","9039","null",
"860Z200US99117","ZCTA5 99117","76000","null","22490","null",
"860Z200US99118","ZCTA5 99118","-","-","**","**",
"860Z200US99119","ZCTA5 99119","70714","null","26719","null",
"860Z200US99121","ZCTA5 99121","-","-","**","**",
"860Z200US99122","ZCTA5 99122","65817","null","4173","null",
"860Z200US99123","ZCTA5 99123","76563","null","27078","null",
"860Z200US99124","ZCTA5 99124","49821","null","9471","null",
"860Z200US99125","ZCTA5 99125","49063","null","8222","null",
"860Z200US99126","ZCTA5 99126","34886","null","16989","null",
"860Z200US99128","ZCTA5 99128","58750","null","17387","null",
"860Z200US99129","ZCTA5 99129","38125","null","11892","null",
"860Z200US99130","ZCTA5 99130","61563","null","14679","null",
"860Z200US99131","ZCTA5 99131","31985","null","5573","null",
"860Z200US99133","ZCTA5 99133","43194","null","19096","null",
"860Z200US99134","ZCTA5 99134","38819","null","10061","null",
"860Z200US99135","ZCTA5 99135","77824","null","28470","null",
"860Z200US99136","ZCTA5 99136","40625","null","22621","null",
"860Z200US99137","ZCTA5 99137","41875","null","20280","null",
"860Z200US99138","ZCTA5 99138","41136","null","3972","null",
"860Z200US99139","ZCTA5 99139","51477","null","18105","null",
"860Z200US99140","ZCTA5 99140","37262","null","11617","null",
"860Z200US99141","ZCTA5 99141","53716","null","11514","null",
"860Z200US99143","ZCTA5 99143","35500","null","14950","null",
"860Z200US99144","ZCTA5 99144","-","-","**","**",
"860Z200US99146","ZCTA5 99146","-","-","**","**",
"860Z200US99147","ZCTA5 99147","78333","null","24706","null",
"860Z200US99148","ZCTA5 99148","66500","null","7315","null",
"860Z200US99149","ZCTA5 99149","40455","null","2823","null",
"860Z200US99150","ZCTA5 99150","39861","null","29207","null",
"860Z200US99151","ZCTA5 99151","35000","null","19523","null",
"860Z200US99152","ZCTA5 99152","66250","null","34474","null",
"860Z200US99153","ZCTA5 99153","36010","null","6331","null",
"860Z200US99154","ZCTA5 99154","108750","null","70916","null",
"860Z200US99155","ZCTA5 99155","31875","null","12812","null",
"860Z200US99156","ZCTA5 99156","65528","null","9626","null",
"860Z200US99157","ZCTA5 99157","37011","null","8678","null",
"860Z200US99158","ZCTA5 99158","60114","null","6956","null",
"860Z200US99159","ZCTA5 99159","56274","null","5737","null",
"860Z200US99160","ZCTA5 99160","25750","null","12423","null",
"860Z200US99161","ZCTA5 99161","83625","null","11894","null",
"860Z200US99163","ZCTA5 99163","33227","null","6009","null",
"860Z200US99166","ZCTA5 99166","50066","null","14027","null",
"860Z200US99167","ZCTA5 99167","60970","null","7242","null",
"860Z200US99169","ZCTA5 99169","56090","null","5526","null",
"860Z200US99170","ZCTA5 99170","57583","null","17611","null",
"860Z200US99171","ZCTA5 99171","61000","null","8268","null",
"860Z200US99173","ZCTA5 99173","55893","null","17336","null",
"860Z200US99174","ZCTA5 99174","-","-","**","**",
"860Z200US99176","ZCTA5 99176","64000","null","34161","null",
"860Z200US99179","ZCTA5 99179","73333","null","16463","null",
"860Z200US99180","ZCTA5 99180","48958","null","3303","null",
"860Z200US99181","ZCTA5 99181","56394","null","13722","null",
"860Z200US99185","ZCTA5 99185","68333","null","16460","null",
"860Z200US99201","ZCTA5 99201","31313","null","3609","null",
"860Z200US99202","ZCTA5 99202","50700","null","7651","null",
"860Z200US99203","ZCTA5 99203","85516","null","8852","null",
"860Z200US99204","ZCTA5 99204","45520","null","5924","null",
"860Z200US99205","ZCTA5 99205","60676","null","2358","null",
"860Z200US99206","ZCTA5 99206","64261","null","3178","null",
"860Z200US99207","ZCTA5 99207","46659","null","3947","null",
"860Z200US99208","ZCTA5 99208","69587","null","3359","null",
"860Z200US99212","ZCTA5 99212","62798","null","3674","null",
"860Z200US99216","ZCTA5 99216","56114","null","3270","null",
"860Z200US99217","ZCTA5 99217","68336","null","6565","null",
"860Z200US99218","ZCTA5 99218","59433","null","6089","null",
"860Z200US99223","ZCTA5 99223","81947","null","6643","null",
"860Z200US99224","ZCTA5 99224","67076","null","6504","null",
"860Z200US99251","ZCTA5 99251","-","-","**","**",
"860Z200US99258","ZCTA5 99258","-","-","**","**",
"860Z200US99301","ZCTA5 99301","72990","null","4342","null",
"860Z200US99320","ZCTA5 99320","70889","null","8336","null",
"860Z200US99321","ZCTA5 99321","66410","null","35372","null",
"860Z200US99322","ZCTA5 99322","-","-","**","**",
"860Z200US99323","ZCTA5 99323","85131","null","13341","null",
"860Z200US99324","ZCTA5 99324","59127","null","9471","null",
"860Z200US99326","ZCTA5 99326","72738","null","21707","null",
"860Z200US99328","ZCTA5 99328","68073","null","12846","null",
"860Z200US99329","ZCTA5 99329","63125","null","40344","null",
"860Z200US99330","ZCTA5 99330","54175","null","19121","null",
"860Z200US99333","ZCTA5 99333","82917","null","66665","null",
"860Z200US99335","ZCTA5 99335","44773","null","21594","null",
"860Z200US99336","ZCTA5 99336","53803","null","4333","null",
"860Z200US99337","ZCTA5 99337","81066","null","5434","null",
"860Z200US99338","ZCTA5 99338","118186","null","13334","null",
"860Z200US99341","ZCTA5 99341","63214","null","7469","null",
"860Z200US99343","ZCTA5 99343","70313","null","28566","null",
"860Z200US99344","ZCTA5 99344","54712","null","4530","null",
"860Z200US99345","ZCTA5 99345","111250","null","79866","null",
"860Z200US99346","ZCTA5 99346","65250","null","28414","null",
"860Z200US99347","ZCTA5 99347","51302","null","10550","null",
"860Z200US99348","ZCTA5 99348","66786","null","10958","null",
"860Z200US99349","ZCTA5 99349","62778","null","15065","null",
"860Z200US99350","ZCTA5 99350","63392","null","5494","null",
"860Z200US99352","ZCTA5 99352","95389","null","10385","null",
"860Z200US99353","ZCTA5 99353","110284","null","4406","null",
"860Z200US99354","ZCTA5 99354","75365","null","7508","null",
"860Z200US99356","ZCTA5 99356","51250","null","27938","null",
"860Z200US99357","ZCTA5 99357","61495","null","13416","null",
"860Z200US99359","ZCTA5 99359","48438","null","24366","null",
"860Z200US99360","ZCTA5 99360","71442","null","20466","null",
"860Z200US99361","ZCTA5 99361","74625","null","15293","null",
"860Z200US99362","ZCTA5 99362","61068","null","5124","null",
"860Z200US99363","ZCTA5 99363","46250","null","12678","null",
"860Z200US99371","ZCTA5 99371","57250","null","10230","null",
"860Z200US99401","ZCTA5 99401","72995","null","24039","null",
"860Z200US99402","ZCTA5 99402","58702","null","19030","null",
"860Z200US99403","ZCTA5 99403","56872","null","4363","null",
"860Z200US99501","ZCTA5 99501","65469","null","6926","null",
"860Z200US99502","ZCTA5 99502","101483","null","6990","null",
"860Z200US99503","ZCTA5 99503","67397","null","7697","null",
"860Z200US99504","ZCTA5 99504","78364","null","3794","null",
"860Z200US99505","ZCTA5 99505","94083","null","19891","null",
"860Z200US99506","ZCTA5 99506","62422","null","7763","null",
"860Z200US99507","ZCTA5 99507","93265","null","4903","null",
"860Z200US99508","ZCTA5 99508","66601","null","5999","null",
"860Z200US99513","ZCTA5 99513","-","-","**","**",
"860Z200US99515","ZCTA5 99515","103942","null","9534","null",
"860Z200US99516","ZCTA5 99516","152098","null","18922","null",
"860Z200US99517","ZCTA5 99517","85964","null","5641","null",
"860Z200US99518","ZCTA5 99518","80533","null","11404","null",
"860Z200US99519","ZCTA5 99519","-","-","**","**",
"860Z200US99530","ZCTA5 99530","-","-","**","**",
"860Z200US99540","ZCTA5 99540","105558","null","36040","null",
"860Z200US99546","ZCTA5 99546","57500","null","50592","null",
"860Z200US99547","ZCTA5 99547","52500","null","39727","null",
"860Z200US99548","ZCTA5 99548","34750","null","22634","null",
"860Z200US99549","ZCTA5 99549","43750","null","37881","null",
"860Z200US99550","ZCTA5 99550","46250","null","16665","null",
"860Z200US99551","ZCTA5 99551","38125","null","8929","null",
"860Z200US99552","ZCTA5 99552","56875","null","12240","null",
"860Z200US99553","ZCTA5 99553","32750","null","11278","null",
