DISTRICT,DD000A00T021R,DD0NAA00T021R,DD0NOA00T021R,DD0NTA00T021R,DD0YAA00T021R,DD0YMA00T021R,DD0YXA00T021R,DD200A00T021R,DD2NAA00T021R,DD2NOA00T021R,DD2NTA00T021R,DD2YAA00T021R,DD2YMA00T021R,DD2YXA00T021R,DD300A00T021R,DD3NAA00T021R,DD3NOA00T021R,DD3NTA00T021R,DD3YAA00T021R,DD3YMA00T021R,DD3YXA00T021R,DD400A00T021R,DD4NAA00T021R,DD4NOA00T021R,DD4NTA00T021R,DD4YAA00T021R,DD4YMA00T021R,DD4YXA00T021R,DDA00A00T021R,DDANAA00T021R,DDANOA00T021R,DDANTA00T021R,DDAYAA00T021R,DDAYMA00T021R,DDAYXA00T021R,DDB00A00T021R,DDBNAA00T021R,DDBNOA00T021R,DDBNTA00T021R,DDBYAA00T021R,DDBYMA00T021R,DDBYXA00T021R,DDE00A00T021R,DDENAA00T021R,DDENOA00T021R,DDENTA00T021R,DDEYAA00T021R,DDEYMA00T021R,DDEYXA00T021R,DDF00A00T021R,DDFNAA00T021R,DDFNOA00T021R,DDFNTA00T021R,DDFYAA00T021R,DDFYMA00T021R,DDFYXA00T021R,DDH00A00T021R,DDHNAA00T021R,DDHNOA00T021R,DDHNTA00T021R,DDHYAA00T021R,DDHYMA00T021R,DDHYXA00T021R,DDI00A00T021R,DDINAA00T021R,DDINOA00T021R,DDINTA00T021R,DDIYAA00T021R,DDIYMA00T021R,DDIYXA00T021R,DDL00A00T021R,DDLNAA00T021R,DDLNOA00T021R,DDLNTA00T021R,DDLYAA00T021R,DDLYMA00T021R,DDLYXA00T021R,DDM00A00T021R,DDMNAA00T021R,DDMNOA00T021R,DDMNTA00T021R,DDMYAA00T021R,DDMYMA00T021R,DDMYXA00T021R,DDR00A00T021R,DDRNAA00T021R,DDRNOA00T021R,DDRNTA00T021R,DDRYAA00T021R,DDRYMA00T021R,DDRYXA00T021R,DDS00A00T021R,DDSNAA00T021R,DDSNOA00T021R,DDSNTA00T021R,DDSYAA00T021R,DDSYMA00T021R,DDSYXA00T021R,DDW00A00T021R,DDWNAA00T021R,DDWNOA00T021R,DDWNTA00T021R,DDWYAA00T021R,DDWYMA00T021R,DDWYXA00T021R,DISTNAME,DNC00A00T021R,DNCNAA00T021R,DNCNOA00T021R,DNCNTA00T021R,DNCYAA00T021R,DNCYMA00T021R,DNCYXA00T021R,DNM00A00T021R,DNMNAA00T021R,DNMNOA00T021R,DNMNTA00T021R,DNMYAA00T021R,DNMYMA00T021R,DNMYXA00T021R,DNS00A00T021R,DNSNAA00T021R,DNSNOA00T021R,DNSNTA00T021R,DNSYAA00T021R,DNSYMA00T021R,DNSYXA00T021R
"'113903",100,0,0,0,100,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,99,0,1,1,96,3,0,100,0,0,0,92,8,0,98,0,2,2,95,3,0,98,0,2,2,95,4,0,99,0,1,1,97,2,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,100,0,0,0,97,3,0,95,0,5,5,86,10,0,97,0,3,3,94,3,0,99,0,1,1,96,3,0,"LOVELADY ISD",99,0,1,1,98,1,0,99,0,1,1,91,8,0,94,0,6,6,94,0,0
"'113905",100,0,0,0,83,11,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,0,1,1,95,4,0,100,0,0,0,100,0,0,100,0,0,0,98,2,0,100,0,0,0,96,4,0,100,0,0,0,97,2,1,.,.,.,.,.,.,.,100,0,0,0,83,11,6,99,0,1,1,94,5,0,98,0,2,2,93,5,0,96,0,4,4,91,4,0,99,0,1,1,94,5,0,"LATEXO ISD",99,0,1,1,98,1,0,99,0,1,1,89,10,0,100,0,0,0,100,0,0
"'113906",100,0,0,0,67,33,0,100,0,0,0,67,33,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,89,11,0,100,0,0,0,94,6,0,100,0,0,0,97,3,0,100,0,0,0,89,11,0,.,.,.,.,.,.,.,100,0,0,0,67,33,0,99,0,1,1,93,6,0,100,0,0,0,99,1,0,100,0,0,0,99,1,0,100,0,0,0,98,2,0,"KENNARD ISD",100,0,0,0,99,0,0,100,0,0,0,88,12,0,100,0,0,0,100,0,0
"'114901",98,1,2,2,85,8,5,98,1,1,2,92,6,0,95,0,5,5,95,0,0,.,.,.,.,.,.,.,96,2,2,4,91,5,0,93,4,3,7,91,3,0,96,2,2,4,92,4,0,96,2,2,4,91,5,0,96,2,2,4,92,4,1,-1,-1,-1,-1,-1,-1,-1,98,1,1,2,83,9,6,96,1,2,4,92,4,0,96,2,2,4,93,2,1,95,2,3,5,92,3,0,97,1,2,3,90,6,0,"BIG SPRING ISD",96,1,2,4,96,0,0,96,2,2,4,79,16,1,100,0,0,0,96,4,0
"'114902",100,0,0,0,93,3,4,100,0,0,0,88,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,1,1,1,95,4,0,100,0,0,0,100,0,0,99,1,0,1,94,4,0,98,1,1,2,95,3,0,98,1,1,2,94,4,0,100,0,0,0,100,0,0,100,0,0,0,93,3,4,99,0,1,1,95,4,0,98,1,1,2,92,5,1,94,4,2,6,91,3,0,99,1,0,1,96,3,0,"COAHOMA ISD",99,1,1,1,98,1,0,99,1,0,1,88,10,0,100,0,0,0,100,0,0
"'114904",100,0,0,0,85,11,4,100,0,0,0,74,26,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,100,0,0,100,0,0,0,94,6,0,100,0,0,0,97,3,0,100,0,0,0,95,4,0,100,0,0,0,100,0,0,100,0,0,0,85,11,4,100,0,0,0,96,4,0,100,0,0,0,94,6,0,100,0,0,0,88,12,0,100,0,0,0,98,2,0,"FORSAN ISD",100,0,0,0,99,1,0,100,0,0,0,87,13,0,100,0,0,0,85,15,0
"'115901",99,0,1,1,90,2,7,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,92,3,5,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,92,3,5,100,0,0,0,93,2,5,100,0,0,0,92,2,5,.,.,.,.,.,.,.,99,0,1,1,88,3,8,99,0,1,1,91,3,5,99,0,1,1,90,2,7,99,0,1,1,94,0,4,100,0,0,0,79,21,0,"FT HANCOCK ISD",100,0,0,0,97,0,2,99,0,1,1,77,10,13,100,0,0,0,100,0,0
"'115902",100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,92,8,0,100,0,0,0,100,0,0,100,0,0,0,92,8,0,100,0,0,0,89,11,0,100,0,0,0,95,5,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,94,6,0,100,0,0,0,94,6,0,100,0,0,0,93,7,0,100,0,0,0,80,20,0,"SIERRA BLANCA ISD",100,0,0,0,100,0,0,100,0,0,0,80,20,0,-1,-1,-1,-1,-1,-1,-1
"'115903",100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,98,1,0,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,99,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,99,0,1,1,97,1,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,97,0,3,3,94,3,0,"DELL CITY ISD",100,0,0,0,100,0,0,98,0,2,2,95,2,0,.,.,.,.,.,.,.
"'116901",100,0,0,0,86,13,1,100,0,0,0,94,6,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,93,7,0,100,0,0,0,79,21,0,100,0,0,0,93,7,0,100,0,0,0,93,7,0,99,0,0,1,92,7,0,100,0,0,0,70,30,0,100,0,0,0,76,22,1,100,0,0,0,94,6,0,100,0,0,0,88,11,0,100,0,0,0,92,8,0,100,0,0,0,95,5,0,"CADDO MILLS ISD",100,0,0,0,96,4,0,100,0,0,0,88,12,0,100,0,0,0,100,0,0
"'116902",100,0,0,0,88,12,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,96,3,0,100,0,0,0,100,0,0,99,0,1,1,95,4,0,99,0,1,1,92,6,0,99,0,1,1,93,6,0,100,0,0,0,100,0,0,100,0,0,0,85,15,0,100,0,0,0,99,1,0,100,0,0,0,97,3,0,100,0,0,0,96,4,0,99,0,1,1,96,3,0,"CELESTE ISD",99,0,1,1,96,3,0,100,0,0,0,95,5,0,100,0,0,0,100,0,0
"'116903",99,1,0,1,89,5,5,90,4,7,10,84,6,0,98,2,0,2,98,0,0,86,14,0,14,86,0,0,97,1,2,3,89,7,1,99,0,1,1,88,10,0,97,2,2,3,88,8,1,97,2,2,3,88,8,1,98,1,1,2,88,7,3,100,0,0,0,100,0,0,99,1,0,1,87,6,6,97,1,2,3,90,7,1,97,1,2,3,92,4,1,99,0,1,1,91,7,1,96,1,2,4,90,7,0,"COMMERCE ISD",97,1,2,3,95,2,0,97,2,1,3,77,18,1,93,0,7,7,93,0,0
"'116905",99,1,1,1,93,2,4,96,0,4,4,91,5,0,100,0,0,0,98,0,2,96,0,4,4,71,25,0,97,1,2,3,92,4,1,98,1,2,2,91,7,0,97,1,2,3,93,3,1,97,0,2,3,92,4,1,98,1,2,2,92,3,2,100,0,0,0,100,0,0,99,1,1,1,93,2,4,98,1,2,2,92,4,1,98,1,1,2,94,2,2,98,0,2,2,93,4,1,97,1,2,3,94,3,0,"GREENVILLE ISD",98,1,2,2,95,2,1,97,0,3,3,85,10,1,98,1,2,2,94,3,0
"'116906",100,0,0,0,89,11,0,100,0,0,0,73,27,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,0,0,1,92,7,0,100,0,0,0,68,32,0,99,0,0,1,87,11,1,100,0,0,0,90,9,0,99,0,1,1,90,9,0,100,0,0,0,73,27,0,100,0,0,0,89,11,0,99,1,0,1,93,6,0,99,1,0,1,94,5,0,99,0,1,1,89,8,2,100,0,0,0,94,6,0,"LONE OAK ISD",100,0,0,0,97,2,0,99,1,0,1,80,19,1,100,0,0,0,85,15,0
"'116908",98,1,1,2,88,6,3,91,7,2,9,75,17,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,96,2,2,4,89,6,1,100,0,0,0,100,0,0,95,2,3,5,89,6,1,95,2,3,5,87,7,1,97,2,2,3,88,7,2,92,0,8,8,92,0,0,98,1,1,2,87,7,4,97,2,2,3,91,5,1,96,2,2,4,91,4,1,94,3,3,6,85,8,1,95,2,3,5,90,5,0,"QUINLAN ISD",96,2,3,4,92,4,1,96,3,2,4,84,10,1,97,0,3,3,88,8,1
"'116909",100,0,0,0,99,0,1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,3,0,100,0,0,0,100,0,0,100,0,0,0,96,3,1,100,0,0,0,96,4,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,99,0,1,100,0,0,0,96,3,1,100,0,0,0,96,5,0,99,0,1,1,95,2,2,100,0,0,0,95,4,0,"WOLFE CITY ISD",100,0,0,0,98,2,0,100,0,0,0,91,8,1,100,0,0,0,100,0,0
"'116910",98,0,2,2,95,0,3,100,0,0,0,100,0,0,100,0,0,0,86,0,14,.,.,.,.,.,.,.,100,0,0,0,92,8,0,.,.,.,.,.,.,.,100,0,0,0,94,5,0,100,0,0,0,91,8,0,99,0,1,1,90,9,1,.,.,.,.,.,.,.,98,0,2,2,95,0,3,100,0,0,0,93,7,0,100,0,0,0,94,4,1,100,0,0,0,97,3,0,100,0,0,0,92,8,0,"CAMPBELL ISD",100,0,0,0,98,2,0,100,0,0,0,84,15,0,-1,-1,-1,-1,-1,-1,-1
"'116915",99,0,1,1,91,6,3,100,0,0,0,100,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,98,0,2,2,92,5,1,100,0,0,0,100,0,0,98,0,2,2,92,6,1,97,0,3,3,92,4,1,98,0,2,2,91,5,1,100,0,0,0,100,0,0,98,0,2,2,86,8,4,99,0,1,1,92,6,1,98,0,2,2,90,6,2,97,0,3,3,94,2,1,98,0,2,2,94,4,0,"BLAND ISD",98,0,2,2,94,3,1,97,0,3,3,87,9,1,100,0,0,0,100,0,0
"'116916",100,0,0,0,99,0,1,100,0,0,0,88,12,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,0,0,1,90,9,0,93,0,7,7,60,33,0,99,1,0,1,88,10,0,100,0,0,0,91,9,0,100,0,0,0,90,9,1,100,0,0,0,85,15,0,100,0,0,0,98,0,2,99,1,0,1,90,9,0,100,0,0,0,94,6,0,99,0,1,1,96,3,0,99,1,0,1,91,8,0,"BOLES ISD",100,0,0,0,93,7,0,99,1,0,1,85,13,0,100,0,0,0,78,22,0
"'117901",99,1,0,1,89,5,6,100,0,0,0,96,4,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,94,5,1,100,0,0,0,98,2,0,99,1,1,1,94,4,1,99,0,1,1,95,4,0,99,0,0,1,94,4,2,100,0,0,0,95,5,0,99,1,0,1,87,6,7,99,1,0,1,93,5,1,99,0,1,1,95,3,2,99,0,1,1,92,6,1,98,1,1,2,93,5,0,"BORGER ISD",99,0,1,1,97,2,1,98,1,1,2,83,13,2,100,0,0,0,90,10,0
"'117903",-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,0,1,1,93,6,0,100,0,0,0,100,0,0,99,0,1,1,89,9,0,99,0,1,1,92,7,0,100,0,0,0,83,17,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,94,5,0,100,0,0,0,95,5,0,97,0,3,3,91,6,0,99,0,1,1,94,6,0,"SANFORD-FRITCH ISD",99,0,1,1,97,3,0,99,0,1,1,83,16,0,100,0,0,0,100,0,0
"'117904",100,0,0,0,100,0,0,95,5,0,5,95,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,1,0,1,95,4,0,.,.,.,.,.,.,.,100,0,0,0,94,6,0,100,0,0,0,96,3,0,99,1,0,1,94,5,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,99,1,0,1,94,5,0,99,1,0,1,98,1,0,100,0,0,0,98,2,0,100,0,0,0,95,4,0,"PLEMONS-STINNETT-PHILLIPS CISD",99,1,0,1,98,1,0,99,1,0,1,87,13,0,100,0,0,0,100,0,0
"'117907",100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,95,5,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,96,4,0,100,0,0,0,96,4,0,100,0,0,0,93,7,0,100,0,0,0,94,6,0,"SPRING CREEK ISD",100,0,0,0,96,4,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0
"'118902",.,.,.,.,.,.,.,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,99,1,0,100,0,0,0,100,0,0,99,0,1,1,99,0,0,100,0,0,0,98,1,0,99,0,1,1,99,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,99,1,0,99,0,1,1,98,2,0,100,0,0,0,100,0,0,100,0,0,0,99,1,0,"IRION COUNTY ISD",100,0,0,0,98,2,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1
"'119901",100,0,0,0,95,0,5,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,95,4,0,.,.,.,.,.,.,.,99,1,0,1,98,1,0,99,1,0,1,95,4,0,100,0,0,0,98,0,2,100,0,0,0,100,0,0,100,0,0,0,95,0,5,100,0,0,0,95,4,1,99,1,0,1,98,0,1,100,0,0,0,94,4,2,99,1,0,1,95,5,0,"BRYSON ISD",100,0,0,0,98,1,0,99,1,0,1,86,13,0,100,0,0,0,100,0,0
"'119902",100,0,0,0,97,0,3,100,0,0,0,96,4,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,97,3,1,100,0,0,0,52,48,0,100,0,0,0,97,3,1,100,0,0,0,96,3,0,100,0,0,0,97,1,2,100,0,0,0,100,0,0,100,0,0,0,96,0,4,100,0,0,0,97,2,1,100,0,0,0,96,2,1,100,0,0,0,99,0,0,100,0,0,0,98,2,0,"JACKSBORO ISD",100,0,0,0,99,1,0,100,0,0,0,91,8,1,100,0,0,0,93,5,2
"'119903",100,0,0,0,73,18,9,100,0,0,0,69,31,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,92,8,0,.,.,.,.,.,.,.,100,0,0,0,93,6,0,100,0,0,0,91,9,0,100,0,0,0,89,10,1,.,.,.,.,.,.,.,100,0,0,0,73,18,9,100,0,0,0,92,8,0,100,0,0,0,90,10,0,100,0,0,0,92,7,1,100,0,0,0,93,7,0,"PERRIN-WHITT CISD",100,0,0,0,99,1,0,100,0,0,0,75,25,0,100,0,0,0,100,0,0
"'120901",100,0,0,0,94,3,3,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,95,4,0,100,0,0,0,94,6,0,100,0,0,0,95,5,0,100,0,0,0,96,3,1,100,0,0,0,96,3,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,93,4,3,100,0,0,0,95,5,0,100,0,0,0,95,4,1,100,0,0,0,96,4,0,100,0,0,0,95,5,0,"EDNA ISD",100,0,0,0,98,2,0,100,0,0,0,86,14,0,100,0,0,0,93,7,0
"'120902",100,0,0,0,96,3,1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,93,7,0,100,0,0,0,97,2,0,99,1,0,1,96,3,0,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,96,3,1,100,0,0,0,97,2,0,100,0,0,0,98,1,0,99,1,0,1,98,0,1,99,1,0,1,97,2,0,"GANADO ISD",100,0,0,0,99,1,0,99,1,0,1,88,11,0,100,0,0,0,88,12,0
"'120905",100,0,0,0,98,1,1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,68,32,0,100,0,0,0,96,4,0,100,0,0,0,98,2,0,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,86,7,7,100,0,0,0,96,4,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,98,2,0,"INDUSTRIAL ISD",100,0,0,0,98,2,0,100,0,0,0,93,7,0,100,0,0,0,97,3,0
"'121902",.,.,.,.,.,.,.,100,0,0,0,86,14,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,1,1,2,92,6,0,100,0,0,0,63,38,0,97,2,1,3,88,9,0,97,2,1,3,91,7,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,1,1,93,6,0,98,1,1,2,91,8,0,100,0,0,0,89,11,0,98,1,1,2,92,6,0,"BROOKELAND ISD",98,1,1,2,96,2,0,99,1,0,1,82,17,0,-1,-1,-1,-1,-1,-1,-1
"'121903",100,0,0,0,100,0,0,99,0,1,1,79,20,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,92,8,0,100,0,0,0,95,5,0,100,0,0,0,90,10,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,93,7,0,100,0,0,0,94,5,0,99,1,0,1,92,7,0,100,0,0,0,94,5,0,"BUNA ISD",100,0,0,0,97,3,0,100,0,0,0,86,14,0,100,0,0,0,90,10,0
"'121904",97,1,2,3,94,0,3,89,1,11,11,88,1,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,96,1,3,4,92,3,0,96,1,3,4,94,2,0,96,1,3,4,93,2,0,96,1,3,4,93,2,0,97,1,3,3,95,0,2,100,0,0,0,75,25,0,98,1,2,2,94,0,4,96,1,3,4,92,4,0,96,1,3,4,94,2,1,92,2,7,8,88,3,1,96,1,3,4,91,4,0,"JASPER ISD",97,1,2,3,96,1,0,93,2,6,7,81,11,0,96,4,0,4,91,4,0
"'121905",97,0,3,3,96,0,1,99,1,0,1,95,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,1,1,2,93,5,0,97,1,1,3,87,10,0,99,1,1,1,94,5,0,99,1,0,1,93,6,0,97,1,3,3,96,0,1,100,0,0,0,73,27,0,96,0,4,4,93,0,2,98,1,1,2,93,5,0,99,1,1,1,94,5,0,98,1,0,2,92,6,1,99,1,1,1,94,5,0,"KIRBYVILLE CISD",98,1,1,2,97,2,0,98,1,0,2,82,17,0,100,0,0,0,88,13,0
"'121906",100,0,0,0,100,0,0,100,0,0,0,71,29,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,4,0,.,.,.,.,.,.,.,100,0,0,0,98,2,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,96,4,0,"EVADALE ISD",100,0,0,0,98,2,0,100,0,0,0,88,12,0,100,0,0,0,100,0,0
"'122901",100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,99,1,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,99,1,0,"FT DAVIS ISD",100,0,0,0,100,0,0,100,0,0,0,97,3,0,-1,-1,-1,-1,-1,-1,-1
"'122902",100,0,0,0,100,0,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,89,11,0,.,.,.,.,.,.,.,100,0,0,0,90,10,0,100,0,0,0,79,21,0,100,0,0,0,89,11,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,79,21,0,100,0,0,0,100,0,0,100,0,0,0,85,15,0,"VALENTINE ISD",100,0,0,0,100,0,0,100,0,0,0,60,40,0,.,.,.,.,.,.,.
"'123803",.,.,.,.,.,.,.,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,1,30,30,67,3,0,69,1,31,31,66,3,0,70,1,29,30,67,3,0,69,0,31,31,66,3,0,72,0,28,28,63,8,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,71,1,28,29,68,3,0,55,0,45,45,53,1,0,68,0,32,32,65,3,0,100,0,0,0,100,0,0,"TEKOA ACADEMY OF ACCELERATED STUDI",73,0,27,27,71,2,0,68,1,31,32,64,4,0,93,0,7,7,93,0,0
"'123805",100,0,0,0,96,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,97,3,0,100,0,0,0,97,3,0,100,0,0,0,95,5,0,100,0,0,0,95,4,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,96,3,0,100,0,0,0,93,6,0,100,0,0,0,99,0,1,100,0,0,0,94,6,0,"EHRHART SCHOOL",100,0,0,0,96,4,0,100,0,0,0,95,5,0,100,0,0,0,100,0,0
"'123807",100,0,0,0,93,2,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,94,3,3,100,0,0,0,96,4,0,100,0,0,0,96,2,2,100,0,0,0,94,3,2,100,0,0,0,94,3,3,100,0,0,0,100,0,0,100,0,0,0,91,2,7,100,0,0,0,94,3,3,100,0,0,0,93,2,5,100,0,0,0,96,3,1,100,0,0,0,84,16,0,"BOB HOPE SCHOOL",100,0,0,0,93,3,3,100,0,0,0,95,3,2,100,0,0,0,96,4,0
"'123905",96,1,3,4,89,3,5,94,2,4,6,86,6,1,98,0,2,2,94,3,1,100,0,0,0,75,0,25,94,1,5,6,91,3,1,90,2,8,10,86,4,0,94,1,5,6,91,2,1,95,1,4,5,91,3,0,94,1,5,6,90,2,1,100,0,0,0,97,0,3,96,1,3,4,87,3,6,94,1,5,6,91,3,1,92,1,6,8,89,1,1,93,2,5,7,89,3,1,95,1,4,5,93,2,0,"NEDERLAND ISD",95,1,4,5,94,1,0,93,1,6,7,81,10,2,96,1,3,4,89,6,1
"'123907",91,1,8,9,83,4,4,94,0,6,6,31,54,9,95,0,5,5,90,3,2,-1,-1,-1,-1,-1,-1,-1,85,2,13,15,79,4,2,81,3,16,19,78,3,0,85,2,13,15,82,1,2,86,2,13,14,79,5,2,89,1,10,11,82,4,3,86,4,10,14,85,0,1,92,1,7,8,81,5,6,85,2,13,15,80,4,1,89,2,10,11,83,3,3,83,2,16,17,77,4,1,80,2,18,20,68,12,0,"PORT ARTHUR ISD",87,2,11,13,85,1,1,81,2,16,19,66,13,3,86,1,14,14,85,0,1
"'123908",100,0,0,0,93,3,3,98,1,1,2,95,3,0,99,0,0,1,94,3,2,.,.,.,.,.,.,.,99,1,0,1,95,4,0,99,1,0,1,94,5,0,99,1,0,1,93,5,0,99,1,0,1,95,4,0,99,1,0,1,95,3,1,86,14,0,14,57,21,7,100,0,0,0,90,5,5,99,1,0,1,95,3,0,99,1,0,1,94,4,1,97,3,1,3,89,7,0,98,1,0,2,95,3,0,"PORT NECHES-GROVES ISD",99,1,0,1,98,1,0,99,1,0,1,83,15,1,100,0,0,0,99,1,0
"'123910",93,3,3,7,88,2,3,88,1,10,12,81,7,1,97,0,3,3,94,2,1,83,0,17,17,83,0,0,91,3,6,9,87,3,1,89,4,7,11,86,3,0,89,4,7,11,86,3,0,91,3,6,9,88,3,1,92,3,5,8,87,3,2,94,4,1,6,94,0,0,92,4,4,8,85,3,4,90,4,6,10,85,4,1,88,6,6,12,84,3,1,86,4,10,14,79,5,1,92,2,6,8,87,4,0,"BEAUMONT ISD",92,3,5,8,91,1,0,84,7,10,16,68,14,1,85,1,14,15,80,5,0
"'123913",100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,99,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,99,0,1,1,99,0,0,100,0,0,0,99,1,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,99,1,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,99,0,1,1,99,0,0,"SABINE PASS ISD",100,0,0,0,100,0,0,100,0,0,0,99,1,0,100,0,0,0,100,0,0
"'123914",97,0,3,3,93,2,2,100,0,0,0,94,6,0,93,0,7,7,93,0,0,-1,-1,-1,-1,-1,-1,-1,97,0,2,3,94,4,0,95,0,5,5,92,3,0,96,0,3,4,91,5,0,97,0,3,3,93,4,0,98,0,2,2,90,7,1,100,0,0,0,70,30,0,97,0,3,3,92,2,3,98,0,2,2,94,4,0,98,0,2,2,93,4,1,94,1,5,6,89,5,1,98,0,2,2,95,3,0,"HAMSHIRE-FANNETT ISD",97,0,2,3,96,1,0,97,1,2,3,86,11,0,89,0,11,11,89,0,0
