DISTRICT,D20GI19R,D20GI20R,D20GW19R,D20GW20R,D23G419R,D23G420R,D23GG19R,D23GG20R,D2SGA19R,D2SGA20R,D30GI19R,D30GI20R,D30GW19R,D30GW20R,D33G419R,D33G420R,D33GG19R,D33GG20R,D3SGA19R,D3SGA20R,D40GI19R,D40GI20R,D40GW19R,D40GW20R,D43G419R,D43G420R,D43GG19R,D43GG20R,D4SGA19R,D4SGA20R,DA0GI19R,DA0GI20R,DA0GW19R,DA0GW20R,DA3G419R,DA3G420R,DA3GG19R,DA3GG20R,DASGA19R,DASGA20R,DB0GI19R,DB0GI20R,DB0GW19R,DB0GW20R,DB3G419R,DB3G420R,DB3GG19R,DB3GG20R,DBSGA19R,DBSGA20R,DE0GI19R,DE0GI20R,DE0GW19R,DE0GW20R,DE3G419R,DE3G420R,DE3GG19R,DE3GG20R,DESGA19R,DESGA20R,DF0GI19R,DF0GI20R,DF0GW19R,DF0GW20R,DF3G419R,DF3G420R,DF3GG19R,DF3GG20R,DFSGA19R,DFSGA20R,DH0GI19R,DH0GI20R,DH0GW19R,DH0GW20R,DH3G419R,DH3G420R,DH3GG19R,DH3GG20R,DHSGA19R,DHSGA20R,DI0GI19R,DI0GI20R,DI0GW19R,DI0GW20R,DI3G419R,DI3G420R,DI3GG19R,DI3GG20R,DISGA19R,DISGA20R,DISTNAME,DL0GI19R,DL0GI20R,DL0GW19R,DL0GW20R,DL3G419R,DL3G420R,DL3GG19R,DL3GG20R,DLSGA19R,DLSGA20R,DM0GI19R,DM0GI20R,DM0GW19R,DM0GW20R,DM3G419R,DM3G420R,DM3GG19R,DM3GG20R,DMSGA19R,DMSGA20R,DR0GI19R,DR0GI20R,DR0GW19R,DR0GW20R,DR3G419R,DR3G420R,DR3GG19R,DR3GG20R,DRSGA19R,DRSGA20R,DS0GI19R,DS0GI20R,DS0GW19R,DS0GW20R,DS3G419R,DS3G420R,DS3GG19R,DS3GG20R,DSSGA19R,DSSGA20R,DW0GI19R,DW0GI20R,DW0GW19R,DW0GW20R,DW3G419R,DW3G420R,DW3GG19R,DW3GG20R,DWSGA19R,DWSGA20R
"'071810",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EL PASO LEADERSHIP ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'071901",0,-1,14.3,-1,0,-1,50,-1,14.3,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.7,3.4,0.8,1.3,0,0,36.8,8.5,3.2,4.6,0,-1,0,-1,0,-1,41.7,-1,16.7,-1,3.1,3.5,0.6,1.4,0,0,37.7,9.2,3.4,5.2,4.4,4.8,1,0.5,0,0,33.5,7.1,2.3,2.3,2.7,3.4,0.7,1.2,0,0,36.4,8.5,3,4.7,.,-1,.,-1,.,-1,.,-1,.,-1,"CLINT ISD",0,2,2.2,2,0,0,44.6,12.9,9.7,9.9,1,1.8,0.5,2.1,0,0,40,10,4.1,7.1,2.4,2.5,1.2,2.5,0,0,40.1,12.5,6.6,9,0,0,15.4,21.7,0,0,83.3,87,64.1,78.3,4.3,3.7,0,3.7,0,0,43.5,11.1,4.3,3.7
"'071902",0,6.4,0,0,0,0,29.7,17,2.7,10.6,0,3.6,0,0,0,0,18.1,7.1,0,3.6,0,0,0,0,0,0,16.7,9.1,0,9.1,1.9,4,0.7,1,0,0,21.5,9.5,3,4.5,0.8,2.8,0,0.9,0,0,19.2,14,4.6,10.3,1.9,4,0.9,1.2,0,0,22.6,10.5,3.1,5.3,2.4,5.4,0.5,0.7,0,0,20,9.4,2.1,3.3,2,4.2,0.8,1,0,0,21.9,9.4,2.9,4.2,0,0,0,0,0,0,31.3,10,12.5,10,"EL PASO ISD",1,1.4,0.8,1.4,0,0,15.6,7.8,3.7,5.3,1.4,2.4,1,1.2,0,0,23.1,9.5,3.9,5.9,1.6,2.4,1.4,1.6,0,0,22.5,10.8,4.9,6.9,2.6,0.7,11.4,13.8,0,0,62.3,80.2,46,66.4,2.5,2.3,0.6,0.6,0,0,18.4,8.3,3.6,5.5
"'071903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.2,0.6,0,0.6,0,0,33.3,8.2,7.7,7,.,.,.,.,.,.,.,.,.,.,0.7,0.7,0,0.7,0,0,33,8.9,7.6,7.4,2.3,0,0,0,0,0,29.3,4.9,4.6,4.9,1.2,0.6,0,0.6,0,0,33.4,8.3,7.8,7,.,.,.,.,.,.,.,.,.,.,"FABENS ISD",0,0,0,3.6,0,0,31.8,17.9,4.5,14.3,0,1.3,0,1.3,0,0,37.7,11.8,11.1,9.2,0,1.4,0,1.4,0,0,41.1,17.6,12.5,14.9,0,0,0,7.7,0,0,92.9,92.3,92.9,84.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'071904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,31.5,4.3,2.6,3.4,.,.,.,.,.,.,.,.,.,.,0,0,0,1.1,0,0,31.6,4.9,2.4,3.8,0,0,0,0,0,0,29.7,3.2,0.9,3.2,0,0,0,1,0,0,31.9,4.4,2.6,3.4,.,-1,.,-1,.,-1,.,-1,.,-1,"SAN ELIZARIO ISD",0,0,0,0,0,0,40,8.6,0,8.6,0,0,0,1.8,0,0,33.1,5.3,4.1,3.5,0,0,0,1,0,0,34.1,8.2,2.4,7.1,0,0,0,16.7,0,0,58.8,75,35.3,58.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'071905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.6,14.3,0,0,0,0,71.4,14.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,23,0.9,1.1,0,0,59.4,28.9,3.4,6.5,17.5,3.2,0,0,0,0,60,16.1,7.5,12.9,19.7,22.8,1.2,1.1,0,0,59.7,28.9,3.8,6.9,22.1,24,0.6,0.8,0,0,57.8,28.5,2.3,4.5,19.6,23.2,1,1.1,0,0,59.3,28.9,3.3,6.3,-1,.,-1,.,-1,.,-1,.,-1,.,"YSLETA ISD",9.4,16.3,0.8,0.7,0,0,48.9,22.2,3.3,6.7,17.1,22.1,1.3,1.4,0,0,60.9,29.2,4.4,8.4,15.5,19.8,1,1.3,0,0,56.5,29.9,4.5,11.6,14.6,15.7,10.9,11.9,0,0,71.5,78.2,40.2,69.3,21.3,25,0,1.3,0,0,59.6,33.8,3.2,10
"'071906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,18.5,2,1.9,0,0,32,24.1,4,3.7,.,-1,.,-1,.,-1,.,-1,.,-1,20,17.1,2,2.4,0,0,32,24.4,4,4.9,22.2,7.1,0,3.6,0,0,29.6,14.3,0,3.6,20,17.6,2,0,0,0,32,21.6,4,3.9,.,.,.,.,.,.,.,.,.,.,"ANTHONY ISD",-1,30,-1,0,-1,0,-1,30,-1,0,17.4,30.8,4.3,0,0,0,34.8,34.6,8.7,3.8,13.3,28.6,0,0,0,0,26.7,38.1,13.3,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1
"'071907",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,4.1,11.3,0.7,1.3,0,0,51.6,16.9,4.3,6,-1,12.5,-1,0,-1,0,-1,25,-1,12.5,2.9,9.4,1.1,2.2,0,0,52.2,16.7,5.1,7.6,4.1,8.2,0.9,0.9,0,0,50.9,14.3,3.6,6.1,3.8,10.9,0.7,1.4,0,0,51.4,15.9,4.5,5.5,-1,.,-1,.,-1,.,-1,.,-1,.,"CANUTILLO ISD",1.5,2.9,1.5,5.8,0,0,51.5,18.8,4.5,17.4,4.1,14.6,0.5,1.8,0,0,52.3,19.6,5,5.9,1.7,8.6,1.7,3.4,0,0,56.2,22.4,8.5,14.9,0,8.3,12,16.7,0,0,82,77.8,76,75,11.1,18.8,0,0,0,0,52.8,37.5,0,18.8
"'071908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,17.6,0,2.4,0,0,52.7,24.7,1.3,5.9,.,.,.,.,.,.,.,.,.,.,0,18.5,0,2.5,0,0,53.5,25.9,1.4,6.2,0,19.5,0,0,0,0,50,22,0,2.4,0,17.6,0,2.4,0,0,52.7,24.7,1.4,5.9,-1,.,-1,.,-1,.,-1,.,-1,.,"TORNILLO ISD",0,11.5,0,7.7,0,0,52.9,26.9,5.9,7.7,0,15.9,0,4.5,0,0,56.5,27.3,3.2,9.1,0,13.8,0,3.4,0,0,53.4,24.1,2.3,8.6,-1,11.1,-1,22.2,-1,0,-1,77.8,-1,55.6,.,.,.,.,.,.,.,.,.,.
"'071909",6.3,20,0,0,0,0,31.3,26.7,6.3,6.7,19,12.5,0,0,0,0,50,25,4.8,12.5,0,0,0,0,0,0,70,0,0,0,9.5,16.3,0.3,0.7,0.1,0.1,42.1,20.8,4.1,4.4,5.4,6.3,0,0,0,0,39.1,10,4.3,3.8,9.3,16.9,0.3,0.7,0.1,0.1,43.4,21.9,4.9,4.9,9.1,15.8,0.2,0.4,0.2,0.1,38.2,19,2.6,2.9,9.6,16.7,0.3,0.6,0.1,0.1,42.1,21.1,4,4.3,0,0,0,0,0,0,33.3,0,16.7,0,"SOCORRO ISD",6.7,13.3,0.7,0.7,0,0,33.9,18.3,5.7,6.4,9.9,16.9,0.3,0.9,0,0,46,22.7,5.7,6,7.7,14.2,0.6,1.3,0.3,0.2,44.3,23.1,8.2,9,3.8,9.1,4.3,10.5,0,0,79.4,79.5,70.1,70.5,7.6,16.7,0,2,0,0,45.1,23.5,6.5,6.9
"'072801",0,38,2.4,4,0,0,10.7,42,2.4,8,0,41.7,0,0,0,0,0,41.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,27,3.4,4.4,0.1,0,11,32,1.8,2.8,0,32.9,6.6,9.5,0,0,9.5,41.1,0,7,1.9,17.2,3.2,4.6,0.2,0,11,22.9,0.9,1.7,1.1,29.4,3.1,3.8,0,0,8.4,33.8,1.5,1.9,2.4,22.9,2.9,3.3,0.3,0,11.8,27.7,1,2.3,0,30,0,10,0,0,0,40,0,10,"PREMIER HIGH SCHOOLS",2.5,19.2,3.3,5.2,0.4,0,13.2,24.4,0.4,1.6,1.5,23.3,4,5.3,0.3,0,15.1,29.3,2.2,4.1,1.1,26.4,4.1,5.2,0.2,0,12,32.2,2,3.1,0.5,18.9,30.1,34.7,0,0,46,58.7,15.6,21.9,0.3,29.2,3.7,4.4,0,0,10.7,33.8,3.1,1.8
"'072802",.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,0,3.4,0,0,0,0,23.4,3.4,12.5,0,-1,.,-1,.,-1,.,-1,.,-1,.,0,3.6,0,0,0,0,24.2,3.6,12.9,0,0,4.2,0,0,0,0,23.5,4.2,17.6,0,0,9.1,0,0,0,0,37.5,9.1,33.3,0,.,.,.,.,.,.,.,.,.,.,"ERATH EXCELS ACADEMY INC",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,23.3,0,6.7,0,0,5.9,0,0,0,0,14.3,5.9,7.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,16.7,0,0,0
"'072901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THREE WAY ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1
"'072902",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29.2,19.2,4.2,0,5.6,5.1,66,23.1,0,2.6,-1,.,-1,.,-1,.,-1,.,-1,.,18.6,13.9,7,0,4.7,8.3,59.3,22.2,0,0,8.3,6.3,5.6,0,5.6,6.3,55.6,12.5,0,0,21.3,20,6.4,0,6.4,8.9,63.8,26.7,0,2.2,-1,.,-1,.,-1,.,-1,.,-1,.,"DUBLIN ISD",-1,16.7,-1,0,-1,0,-1,16.7,-1,0,50,28.3,2.8,0,5.6,4.3,76.4,30.4,0,4.3,36.8,36.8,5.3,0,5.3,5.3,71.1,36.8,0,5.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52.4,18.2,0,0,4.8,0,76.2,18.2,0,3
"'072903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,0,0,1.7,0.4,1.3,1.6,46.6,3.6,2.5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.7,0,1.2,4.1,46.3,7.2,4.9,3.1,0,0,1.8,0,2.7,2.1,42.9,2.8,2.7,0.7,0,0,4,0,4,2.2,48,5.5,4,3.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"STEPHENVILLE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.6,0.9,0,0.9,50,4.6,2.4,3.7,0,0,3,2.9,3,5.7,49,17.1,6,11.4,0,0,30.8,14.3,7.7,0,76.9,71.4,46.2,71.4,0,0,0.6,0.7,0,1.3,46.1,2.6,1.9,1.3
"'072904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22.2,0,0,0,33.3,10,55.6,20,0,10,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,"BLUFF DALE ISD",.,.,.,.,.,.,.,.,.,.,40,0,0,0,60,20,80,40,0,20,-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.2,0,0,0,33.3,11.1,55.6,22.2,0,11.1
"'072908",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.4,0,0,0,21.4,0,53.6,0,0,0,.,.,.,.,.,.,.,.,.,.,20,-1,0,-1,20,-1,50,-1,0,-1,33.3,0,0,0,33.3,0,50,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"HUCKABAY ISD",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,60,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,27.3,0,0,0,27.3,0,59.1,0,0,0
"'072909",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23.1,43.8,0,6.3,0,43.8,23.1,43.8,0,6.3,.,.,.,.,.,.,.,.,.,.,-1,53.8,-1,7.7,-1,53.8,-1,53.8,-1,7.7,25,0,0,0,0,0,25,0,0,0,16.7,53.8,0,7.7,0,53.8,16.7,53.8,0,7.7,.,.,.,.,.,.,.,.,.,.,"LINGLEVILLE ISD",.,-1,.,-1,.,-1,.,-1,.,-1,20,70,0,10,0,70,20,70,0,10,-1,66.7,-1,16.7,-1,66.7,-1,66.7,-1,16.7,.,-1,.,-1,.,-1,.,-1,.,-1,28.6,-1,0,-1,0,-1,28.6,-1,0,-1
"'072910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MORGAN MILL ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'073901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.9,12.1,2.6,6.1,0,0,65.4,27.3,12.8,9.1,0,0,0,0,0,0,50,0,0,0,19.4,10.3,2.8,6.9,0,0,63.9,24.1,8.3,6.9,26.7,16.7,0,5.6,0,0,66.7,33.3,6.7,11.1,22.2,15,3.7,5,0,0,66.7,35,11.1,15,.,.,.,.,.,.,.,.,.,.,"CHILTON ISD",-1,.,-1,.,-1,.,-1,.,-1,.,12.5,6.7,4.2,6.7,0,0,64.6,20,16.7,6.7,13.6,12,0,8,0,0,63.6,32,18.2,12,22.2,0,11.1,28.6,0,0,88.9,71.4,55.6,42.9,20,14.3,0,14.3,0,0,80,28.6,40,0
"'073903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.8,0,0,0,0,0,36.7,14,6.7,14,12,0,0,0,0,0,32,20,12,20,17.8,0,0,0,0,0,36.7,12.9,6.7,12.9,13.8,0,0,0,0,0,31,0,6.9,0,25,0,0,0,0,0,46.9,6.7,0,6.7,.,-1,.,-1,.,-1,.,-1,.,-1,"MARLIN ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,0,0,46.9,24,6.3,24,0,0,0,0,0,0,30.8,29.4,15.4,29.4,0,0,0,0,0,0,58.3,75,50,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'073904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WESTPHALIA ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'073905",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.4,5.8,0,0,0,0,50,9.6,1.9,3.8,0,0,0,0,0,0,58.3,0,16.7,0,0,3.7,0,0,0,0,50,3.7,5.3,0,0,0,0,0,0,0,45.7,4.3,4.3,4.3,0,7.7,0,0,0,0,45.8,7.7,0,0,.,.,.,.,.,.,.,.,.,.,"ROSEBUD-LOTT ISD",.,.,.,.,.,.,.,.,.,.,12.9,10.3,0,0,0,0,53.2,13.8,0,3.4,0,13.3,0,0,0,0,40.4,26.7,3.8,13.3,-1,0,-1,0,-1,0,-1,33.3,-1,33.3,11.1,6.7,0,0,0,0,50,13.3,0,6.7
"'074903",-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,-1,.,-1,.,-1,.,-1,.,-1,5.6,13.4,8.7,5.4,0,0,38.1,21.4,1.6,6.3,14.3,14.3,0,14.3,0,0,35.7,28.6,0,0,4.2,13,15.3,9.3,0,0,45.8,24.1,2.8,9.3,0,8.5,6.6,3.4,0,0,26.2,16.9,0,6.8,4,5.3,12,5.3,0,0,38,10.5,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BONHAM ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.8,18.9,10.8,7.5,0,0,49.2,26.4,3.1,5.7,12.5,18.8,37.5,15.6,0,0,71.9,37.5,12.5,15.6,0,27.8,61.1,33.3,0,0,72.2,77.8,11.1,38.9,5.7,15.5,9.1,4.8,0,0,38.6,23.8,1.1,8.3
"'074904",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22.7,58.3,0,4.2,0,0,68.2,58.3,4.5,4.2,.,.,.,.,.,.,.,.,.,.,30,42.9,0,0,0,0,70,42.9,10,0,0,50,0,8.3,0,0,53.8,50,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,"DODD CITY ISD",.,.,.,.,.,.,.,.,.,.,55.6,66.7,0,0,0,0,88.9,66.7,11.1,8.3,57.1,60,0,20,0,0,78.6,60,14.3,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.7,55,0,5,0,0,68.2,55,4.5,5
"'074905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,0,0,21.1,12.5,0,0,63.2,12.5,15.8,12.5,.,.,.,.,.,.,.,.,.,.,0,0,33.3,28.6,0,0,75,28.6,16.7,28.6,0,0,16.7,9.1,0,0,62.5,9.1,8.3,9.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"ECTOR ISD",.,.,.,.,.,.,.,.,.,.,0,0,28.6,15.4,0,0,64.3,15.4,28.6,15.4,-1,0,-1,50,-1,0,-1,50,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,18.8,5.6,0,0,62.5,5.6,18.8,5.6
"'074907",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.4,6.8,14.3,8.5,0,0,63.1,16.9,0,1.7,-1,0,-1,11.1,-1,0,-1,11.1,-1,0,0,10.7,28.6,10.7,0,0,71.4,21.4,0,0,0,0,10.5,13.3,0,0,57.9,13.3,0,0,0,18.2,20,9.1,0,0,60,27.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"HONEY GROVE ISD",.,-1,.,-1,.,-1,.,-1,.,-1,4.3,13.8,17.4,3.4,0,0,67.4,20.7,0,3.4,7.7,11.1,38.5,33.3,0,0,76.9,44.4,0,0,0,0,75,50,0,0,87.5,60,0,10,3,5.6,15.2,8.3,0,0,65.2,16.7,0,2.8
"'074909",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,6.6,9.1,0,0,0,0,19.1,12.1,3.9,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.9,3.8,0,0,0,0,17.1,7.7,5.7,3.8,11.1,5.3,0,0,0,0,16.7,7.9,0,2.6,0,7.1,0,0,0,0,7.7,7.1,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,"LEONARD ISD",.,-1,.,-1,.,-1,.,-1,.,-1,2.5,14.3,0,0,0,0,21.3,17.9,7.5,3.6,0,0,0,0,0,0,26.5,8.3,17.6,8.3,0,0,0,0,0,0,44.4,22.2,33.3,22.2,8.6,10.9,0,0,0,0,19.8,15.2,3.4,4.3
"'074911",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56.3,57.1,0,0,0,0,64.1,57.1,3.1,0,.,.,.,.,.,.,.,.,.,.,63.6,50,0,0,0,0,63.6,50,0,0,43.8,30.8,0,0,0,0,43.8,30.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,"SAVOY ISD",.,.,.,.,.,.,.,.,.,.,68.8,100,0,0,0,0,84.4,100,6.3,0,55.6,-1,0,-1,0,-1,72.2,-1,11.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53.8,61.1,0,0,0,0,63.5,61.1,3.8,0
"'074912",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,0,10.5,2.9,2.6,0,2.6,58.8,23.7,5.9,7.9,.,-1,.,-1,.,-1,.,-1,.,-1,0,21.4,0,0,0,0,64.3,35.7,14.3,14.3,0,17.6,0,0,0,0,50,29.4,14.3,11.8,0,10,0,0,0,0,50,10,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,"TRENTON ISD",.,.,.,.,.,.,.,.,.,.,0,4.8,5,4.8,0,4.8,65,19,0,4.8,-1,9.1,-1,9.1,-1,9.1,-1,45.5,-1,18.2,0,0,16.7,11.1,0,0,66.7,44.4,33.3,33.3,0,8.3,4,4.2,0,4.2,62,29.2,8,12.5
"'074917",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,40,0,0,0,0,82,43.3,16,6.7,-1,.,-1,.,-1,.,-1,.,-1,.,66.7,36.4,0,0,0,0,88.9,45.5,33.3,18.2,35.7,14.3,0,0,0,0,71.4,14.3,21.4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"SAM RAYBURN ISD",.,-1,.,-1,.,-1,.,-1,.,-1,81.8,62.5,0,0,0,0,95.5,68.8,9.1,12.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,0,-1,0,-1,100,-1,80,-1,52.4,34.6,0,0,0,0,81,38.5,19,3.8
"'075901",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,6.5,2.6,0,0,40.2,7.9,0,5.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,6.7,4.8,0,0,35,14.3,0,9.5,0,0,0,0,0,0,39.1,0,0,0,0,0,6.5,4.5,0,0,40.3,13.6,0,9.1,.,.,.,.,.,.,.,.,.,.,"FLATONIA ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,13,4.5,0,0,41.3,13.6,0,9.1,0,0,33.3,0,0,0,50,0,0,0,-1,0,-1,20,-1,0,-1,60,-1,40,0,0,0,0,0,0,38.5,0,0,0
